x,y,cluster,trend,value,set,residual
121.0,1.0,3,-275.2051545640861,,0,
122.0,1.0,3,-258.9224158692523,,0,
123.0,1.0,3,-245.18190568016144,,0,
124.0,1.0,3,-234.13099638576386,,0,
125.0,1.0,3,-225.35568867216352,,0,
126.0,1.0,3,-217.46078466140898,,0,
127.0,1.0,3,-207.8116634587641,-369.46331,1,-161.6516465412359
128.0,1.0,3,-191.68174055969575,,0,
129.0,1.0,3,-165.55230093799764,,0,
130.0,1.0,3,-134.29075478645973,,0,
131.0,1.0,3,-103.5891536232084,,0,
132.0,1.0,1,-76.76003801974002,,0,
133.0,1.0,1,-55.276036463154014,,0,
134.0,1.0,1,-39.00091616343707,,0,
135.0,1.0,1,-27.775681994622573,154.75282,1,182.5285019946226
136.0,1.0,1,-24.384511210839264,,0,
137.0,1.0,1,-30.976211265311576,,0,
138.0,1.0,1,-43.52975972185959,,0,
139.0,1.0,1,-57.237342912878376,,0,
140.0,1.0,1,-68.97561331669567,,0,
141.0,1.0,1,-76.8430636820558,,0,
142.0,1.0,1,-79.31728778587421,,0,
143.0,1.0,1,-76.03945027524605,-24.745336,1,51.29411427524605
144.0,1.0,1,-70.89902686548885,,0,
145.0,1.0,1,-68.08502447418869,,0,
146.0,1.0,1,-68.4754281938076,,0,
147.0,1.0,1,-72.90416397486115,,0,
148.0,1.0,1,-83.50848639954347,,0,
149.0,1.0,1,-103.16303966101259,,0,
150.0,1.0,1,-133.7130164296832,,0,
151.0,1.0,1,-174.43432924058288,-178.126555,1,-3.692225759417113
152.0,1.0,1,-223.72015259874752,,0,
153.0,1.0,1,-279.92839372332674,,0,
154.0,1.0,1,-339.8170014785719,,0,
155.0,1.0,1,-400.11171089531854,,0,
156.0,1.0,1,-458.0457359671127,,0,
157.0,1.0,1,-510.87129024910973,,0,
158.0,1.0,1,-555.1829726345604,,0,
159.0,1.0,1,-587.9896823443123,-584.719363,1,3.27031934431227
160.0,1.0,1,-609.8621177400346,,0,
161.0,1.0,1,-621.5598042930942,,0,
162.0,1.0,1,-623.1990146862809,,0,
163.0,1.0,1,-614.9781366873649,,0,
164.0,1.0,1,-597.7622549750376,,0,
165.0,1.0,1,-573.6821237344411,,0,
166.0,1.0,1,-546.6664109062403,,0,
167.0,1.0,1,-521.954159340472,-389.302605,1,132.65155434047193
168.0,1.0,1,-504.34066608105786,,0,
169.0,1.0,1,-490.9476852531079,,0,
170.0,1.0,2,-480.88781219150405,,0,
171.0,1.0,2,-474.335151936044,,0,
172.0,1.0,2,-471.5513601254206,,0,
173.0,1.0,2,-472.3041980716516,,0,
174.0,1.0,2,-475.73802943434566,,0,
175.0,1.0,2,-480.2752009474207,-600.402824,1,-120.12762305257934
176.0,1.0,2,-482.9587905915687,,0,
177.0,1.0,2,-487.17187658522744,,0,
178.0,1.0,2,-494.18222599173896,,0,
179.0,1.0,2,-503.3405488001881,,0,
180.0,1.0,2,-512.4804204455577,,0,
181.0,1.0,2,-518.5296513357316,,0,
182.0,1.0,2,-519.2296145369764,,0,
183.0,1.0,2,-514.1317537855357,-588.105178,1,-73.97342421446433
184.0,1.0,2,-502.73302998254076,,0,
185.0,1.0,2,-488.01486555149313,,0,
186.0,1.0,2,-471.3142310313415,,0,
187.0,1.0,2,-452.85068360948935,,0,
188.0,1.0,2,-432.1503361426294,,0,
189.0,1.0,2,-408.19313931826036,,0,
190.0,1.0,2,-380.3190114500467,,0,
191.0,1.0,2,-349.5472365739988,-393.093982,1,-43.546745426001166
192.0,1.0,2,-318.59978400263935,,0,
193.0,1.0,2,-289.8850000773091,,0,
194.0,1.0,2,-261.9481561621651,,0,
195.0,1.0,2,-232.74936514999717,,0,
196.0,1.0,2,-200.86470933293458,,0,
197.0,1.0,2,-165.2580247396836,,0,
198.0,1.0,2,-126.61644052760676,,0,
199.0,1.0,2,-89.63459524395876,140.971135,1,230.60573024395876
0.0,2.0,0,502.3845723140985,,0,
1.0,2.0,0,508.6064031930873,,0,
2.0,2.0,0,513.4301475975662,,0,
3.0,2.0,0,513.9486244535074,,0,
4.0,2.0,0,506.64575795666315,,0,
5.0,2.0,0,487.01570523367263,,0,
6.0,2.0,0,450.5189937436953,636.819659,1,186.30066525630468
7.0,2.0,0,395.19313918659464,,0,
8.0,2.0,0,320.57440889347345,,0,
9.0,2.0,0,232.78950926405378,,0,
10.0,2.0,0,138.9268252835609,,0,
11.0,2.0,0,45.11981108854525,,0,
12.0,2.0,0,-42.29814994800836,,0,
13.0,2.0,0,-117.01986307412153,,0,
14.0,2.0,0,-175.55415796046145,-339.793805,1,-164.23964703953857
15.0,2.0,0,-220.00435519893654,,0,
16.0,2.0,0,-253.06782065541483,,0,
17.0,2.0,0,-278.9830818665214,,0,
18.0,2.0,0,-301.3524209121242,,0,
19.0,2.0,0,-322.3858889741823,,0,
20.0,2.0,0,-343.44481357419863,,0,
21.0,2.0,0,-365.43355610984145,,0,
22.0,2.0,0,-388.5618099772837,-308.543502,1,80.01830797728371
23.0,2.0,0,-411.2731178815011,,0,
24.0,2.0,0,-431.65468445583247,,0,
25.0,2.0,0,-448.2180305114598,,0,
26.0,2.0,0,-459.9797908051405,,0,
27.0,2.0,0,-466.10987421963364,,0,
28.0,2.0,0,-465.6944345177617,,0,
29.0,2.0,0,-457.56171848840313,,0,
30.0,2.0,0,-441.37293323036283,-489.537949,1,-48.16501576963719
31.0,2.0,0,-420.3300592703745,,0,
32.0,2.0,0,-398.35396483470686,,0,
33.0,2.0,0,-378.3583519104577,,0,
34.0,2.0,0,-361.9869210246252,,0,
35.0,2.0,0,-350.5527283719275,,0,
36.0,2.0,0,-345.81976219196804,,0,
37.0,2.0,0,-350.25708736968227,,0,
38.0,2.0,0,-365.6136198005406,-385.471731,1,-19.85811119945936
39.0,2.0,0,-389.67172756115906,,0,
40.0,2.0,0,-419.70982615626417,,0,
41.0,2.0,0,-454.23866813315544,,0,
42.0,2.0,0,-492.0957249533385,,0,
43.0,2.0,0,-531.9437514641322,,0,
44.0,2.0,0,-572.0558610541048,,0,
45.0,2.0,0,-609.9869976683985,,0,
46.0,2.0,0,-643.3848624741659,-866.284542,1,-222.89967952583413
47.0,2.0,0,-672.1288182635326,,0,
48.0,2.0,0,-695.9919282343471,,0,
49.0,2.0,0,-714.0631836844841,,0,
50.0,2.0,0,-725.4786901309853,,0,
51.0,2.0,0,-729.5720480231103,,0,
52.0,2.0,0,-726.3494391529821,,0,
53.0,2.0,0,-717.014042297611,,0,
54.0,2.0,0,-703.0311108898604,-642.391992,1,60.63911888986047
55.0,2.0,0,-684.2092566856882,,0,
56.0,2.0,0,-659.9816127342638,,0,
57.0,2.0,0,-631.5876174464647,,0,
58.0,2.0,0,-600.0389113187557,,0,
59.0,2.0,0,-565.3328276720131,,0,
60.0,2.0,0,-526.7772154816194,,0,
61.0,2.0,0,-483.4214749499515,,0,
62.0,2.0,0,-434.49617439182475,-474.525323,1,-40.02914860817526
63.0,2.0,0,-379.4265083357459,,0,
64.0,2.0,0,-317.61670183890965,,0,
65.0,2.0,0,-249.07982359002926,,0,
66.0,2.0,0,-175.15684659336694,,0,
67.0,2.0,0,-97.93041663966142,,0,
68.0,2.0,0,-19.518035040353425,,0,
69.0,2.0,0,58.00706564245047,,0,
70.0,2.0,3,132.36020540329628,109.882826,1,-22.477379403296283
71.0,2.0,3,200.71092679456342,,0,
72.0,2.0,3,258.1065564418095,,0,
73.0,2.0,3,300.03954905093997,,0,
74.0,2.0,3,323.63695851748344,,0,
75.0,2.0,3,327.22848822921515,,0,
