x,y,cluster,trend,value,set,residual
168.0,7.0,1,-375.54577961808536,,0,
169.0,7.0,2,-312.4924207420554,-325.650114,1,-13.157693257944572
170.0,7.0,2,-254.28021282562986,,0,
171.0,7.0,2,-205.9183213636279,,0,
172.0,7.0,2,-170.6515460468363,,0,
173.0,7.0,2,-148.57581343012862,-211.73033,1,-63.15451656987139
174.0,7.0,2,-135.98428858292755,,0,
175.0,7.0,2,-128.39655944192782,,0,
176.0,7.0,2,-122.97152806387749,,0,
177.0,7.0,2,-118.22047438798472,-26.017899,1,92.20257538798472
178.0,7.0,2,-116.11000669328496,,0,
179.0,7.0,2,-115.25714363506995,,0,
180.0,7.0,2,-116.6406647558324,,0,
181.0,7.0,2,-122.86354623932857,92.987468,1,215.85101423932858
182.0,7.0,2,-137.81018206046429,,0,
183.0,7.0,2,-164.46050104126334,,0,
184.0,7.0,2,-199.6360291056335,,0,
185.0,7.0,2,-238.74746668804437,-108.168893,1,130.57857368804437
186.0,7.0,2,-279.49961979547516,,0,
187.0,7.0,2,-313.60766389383934,,0,
188.0,7.0,2,-335.18156394548714,,0,
189.0,7.0,2,-340.6061415243894,-434.133817,1,-93.52767547561064
190.0,7.0,2,-330.8268814851763,,0,
191.0,7.0,2,-308.9865865702741,,0,
192.0,7.0,2,-276.0645331450505,,0,
193.0,7.0,2,-233.69287928938866,-145.212145,1,88.48073428938866
194.0,7.0,2,-184.61467191344127,,0,
195.0,7.0,2,-131.36693499493413,,0,
196.0,7.0,2,-75.03384169610217,,0,
197.0,7.0,2,-20.184194966452196,239.757915,1,259.9421099664522
198.0,7.0,2,22.681692242855206,,0,
199.0,7.0,2,55.920554692391306,,0,
0.0,8.0,0,373.7875208357582,100.608673,1,-273.1788478357582
1.0,8.0,0,374.17120516626164,,0,
2.0,8.0,0,376.4128832742572,,0,
3.0,8.0,0,378.7703878332395,,0,
4.0,8.0,0,377.8535542259924,423.69887,1,45.84531577400759
5.0,8.0,0,369.4304528958164,,0,
6.0,8.0,0,352.4970241030678,,0,
7.0,8.0,0,326.8441131557338,,0,
8.0,8.0,0,293.5895047629019,277.826875,1,-15.762629762901952
9.0,8.0,0,254.5547761656344,,0,
10.0,8.0,0,211.68430916126817,,0,
11.0,8.0,0,167.07264886435587,,0,
12.0,8.0,0,122.84570320090279,125.878973,1,3.033269799097212
13.0,8.0,0,80.59304618136957,,0,
14.0,8.0,0,40.78214866796043,,0,
15.0,8.0,0,2.1782659143209457,,0,
16.0,8.0,0,-36.92633825703524,23.484405,1,60.410743257035236
17.0,8.0,0,-78.60978295037057,,0,
18.0,8.0,0,-121.11518473760225,,0,
19.0,8.0,0,-162.9441588470945,,0,
20.0,8.0,0,-203.03001244086772,-213.038226,1,-10.008213559132287
21.0,8.0,0,-240.47672038851306,,0,
22.0,8.0,0,-275.0287695771549,,0,
23.0,8.0,0,-306.3975214581005,,0,
24.0,8.0,0,-334.7973649962805,-249.076177,1,85.72118799628052
25.0,8.0,0,-361.7760370373726,,0,
26.0,8.0,0,-383.85540293355007,,0,
27.0,8.0,0,-396.517525178846,,0,
28.0,8.0,0,-395.80780135304667,-383.442378,1,12.365423353046651
29.0,8.0,0,-380.02531387098134,,0,
30.0,8.0,0,-348.8825822971994,,0,
31.0,8.0,0,-305.4174808235839,,0,
32.0,8.0,0,-252.2813747720793,-470.685461,1,-218.4040862279207
33.0,8.0,0,-188.85715787822846,,0,
34.0,8.0,0,-127.15349238435738,,0,
35.0,8.0,0,-79.21338815015042,,0,
36.0,8.0,0,-51.90214723255485,-140.020799,1,-88.11865176744516
37.0,8.0,0,-44.11083663860336,,0,
38.0,8.0,0,-52.080368180177175,,0,
39.0,8.0,0,-71.49422157462686,,0,
40.0,8.0,0,-96.75274269701913,-275.106316,1,-178.35357330298086
41.0,8.0,0,-119.98397692741128,,0,
42.0,8.0,0,-143.20961383054964,,0,
43.0,8.0,0,-166.88829923933372,,0,
44.0,8.0,0,-191.9275360882748,-97.739994,1,94.1875420882748
45.0,8.0,0,-222.00360034103505,,0,
46.0,8.0,0,-256.5671839521383,,0,
47.0,8.0,0,-293.81744157290086,,0,
48.0,8.0,0,-332.085027260473,-213.074032,1,119.01099526047301
49.0,8.0,0,-371.6708529559546,,0,
50.0,8.0,0,-407.0925697906059,,0,
51.0,8.0,0,-434.6598077218514,,0,
52.0,8.0,0,-450.3013126249425,-666.610001,1,-216.3086883750575
53.0,8.0,0,-446.81118813273497,,0,
54.0,8.0,0,-429.5608740920434,,0,
55.0,8.0,0,-406.0049672238529,,0,
56.0,8.0,0,-382.8339001489803,-256.941192,1,125.89270814898032
57.0,8.0,0,-365.93179285514634,,0,
58.0,8.0,0,-352.8778930500266,,0,
59.0,8.0,0,-342.04024893714814,,0,
60.0,8.0,0,-332.1751100580441,-355.138664,1,-22.963553941955922
61.0,8.0,0,-321.74220902309753,,0,
62.0,8.0,0,-310.2456821636879,,0,
63.0,8.0,0,-296.8931331173517,,0,
64.0,8.0,0,-281.8908300786279,-202.762603,1,79.1282270786279
65.0,8.0,0,-266.3816817899933,,0,
66.0,8.0,0,-246.47531313006766,,0,
67.0,8.0,0,-218.05446799192578,,0,
68.0,8.0,0,-177.2310196220642,-420.51147,1,-243.28045037793578
69.0,8.0,0,-122.40733015129808,,0,
70.0,8.0,0,-52.870897762826644,,0,
71.0,8.0,3,25.940870752790943,,0,
72.0,8.0,3,104.76923897035886,22.571104,1,-82.19813497035886
73.0,8.0,3,174.30483506200835,,0,
74.0,8.0,3,221.79437189525925,,0,
75.0,8.0,3,238.4472893732891,,0,
76.0,8.0,3,219.7174941005651,433.652139,1,213.9346448994349
77.0,8.0,3,163.33833837881684,,0,
78.0,8.0,3,82.90872343908995,,0,
79.0,8.0,3,-6.163194271852262,,0,
80.0,8.0,3,-90.28647105296841,-309.258947,1,-218.97247594703157
81.0,8.0,3,-163.25422459328547,,0,
82.0,8.0,3,-221.83767061756225,,0,
83.0,8.0,3,-263.9372106256196,,0,
84.0,8.0,3,-287.7898031609366,-494.133722,1,-206.3439188390634
85.0,8.0,3,-289.99665584845934,,0,
86.0,8.0,3,-280.26226306837634,,0,
87.0,8.0,3,-270.8875256733154,,0,
88.0,8.0,3,-271.7163911354728,27.236759,1,298.9531501354728
89.0,8.0,3,-282.3520933093969,,0,
90.0,8.0,3,-298.5816070906876,,0,
91.0,8.0,3,-312.36594469001284,,0,
92.0,8.0,3,-317.3679942212475,-458.539858,1,-141.17186377875248
93.0,8.0,3,-309.0329353303823,,0,
94.0,8.0,3,-292.2236908771738,,0,
95.0,8.0,3,-271.56793170201126,,0,
96.0,8.0,3,-252.45138728333404,-194.441319,1,58.01006828333405
97.0,8.0,3,-240.9732094851206,,0,
98.0,8.0,3,-238.93590677768225,,0,
99.0,8.0,3,-246.88043375965208,,0,
100.0,8.0,3,-264.1832957781007,-349.460284,1,-85.27698822189927
101.0,8.0,3,-290.7738965627068,,0,
102.0,8.0,3,-327.4319086637697,,0,
103.0,8.0,3,-375.17394714371767,,0,
104.0,8.0,3,-432.77041807887144,-361.868383,1,70.90203507887145
105.0,8.0,3,-494.07378481689375,,0,
106.0,8.0,3,-552.4543026295723,,0,
107.0,8.0,3,-602.128267472639,,0,
108.0,8.0,3,-638.1774585388484,-784.919561,1,-146.7421024611516
109.0,8.0,3,-655.5513395950547,,0,
110.0,8.0,3,-659.1036434312409,,0,
111.0,8.0,3,-655.3504636429716,,0,
112.0,8.0,3,-649.0320377993048,-605.981701,1,43.05033679930477
113.0,8.0,3,-639.050312825595,,0,
114.0,8.0,3,-622.5415769577376,,0,
115.0,8.0,3,-598.0553589440824,,0,
116.0,8.0,3,-566.5650795797119,-644.982,1,-78.41692042028808
117.0,8.0,3,-529.4605765562155,,0,
118.0,8.0,3,-491.69277606296237,,0,
119.0,8.0,3,-456.2925699260668,,0,
120.0,8.0,3,-425.7112748781219,-336.025013,1,89.68626187812191
121.0,8.0,3,-402.1099754165043,,0,
122.0,8.0,3,-380.92284134496003,,0,
123.0,8.0,3,-357.5091844605049,,0,
124.0,8.0,3,-329.0344883186626,-411.290371,1,-82.25588268133737
125.0,8.0,3,-296.7295434215339,,0,
126.0,8.0,3,-262.95757436403073,,0,
127.0,8.0,3,-230.33760664600413,,0,
128.0,8.0,3,-201.6455390311312,-218.931935,1,-17.286395968868817
129.0,8.0,3,-179.2569603661541,,0,
130.0,8.0,3,-165.54107653629035,,0,
131.0,8.0,3,-159.5334821983124,,0,
132.0,8.0,1,-156.11049249290954,-53.345428,1,102.76506449290954
133.0,8.0,1,-149.99379251431674,,0,
134.0,8.0,1,-136.77863199345302,,0,
135.0,8.0,1,-113.78592070587911,,0,
136.0,8.0,1,-82.2373415811453,226.690941,1,308.9282825811453
137.0,8.0,1,-48.760710376431234,,0,
138.0,8.0,1,-21.126349514117464,,0,
139.0,8.0,1,-1.8252392363501713,,0,
140.0,8.0,1,8.17295746493619,30.491239,1,22.31828153506381
141.0,8.0,1,9.841320741456002,,0,
142.0,8.0,1,7.158819819218479,,0,
143.0,8.0,1,-0.670840137405321,,0,
144.0,8.0,1,-11.736790833994746,-327.390846,1,-315.65405516600526
145.0,8.0,1,-21.84935587772634,,0,
146.0,8.0,1,-25.27685689064674,,0,
147.0,8.0,1,-21.164826961641666,,0,
148.0,8.0,1,-15.324158759671263,156.504944,1,171.82910275967126
149.0,8.0,1,-18.587019937112927,,0,
150.0,8.0,1,-32.211707565700635,,0,
151.0,8.0,1,-55.698632556246594,,0,
152.0,8.0,1,-87.9341746121645,-180.226308,1,-92.29213338783549
153.0,8.0,1,-126.42853798007127,,0,
154.0,8.0,1,-173.1637413147837,,0,
155.0,8.0,1,-227.9089121069992,,0,
156.0,8.0,1,-287.9414850661997,-369.336087,1,-81.39460193380035
157.0,8.0,1,-349.4062574780546,,0,
158.0,8.0,1,-408.27713141427375,,0,
159.0,8.0,1,-460.7520309786778,,0,
160.0,8.0,1,-503.8627472240478,-462.960699,1,40.9020482240478
161.0,8.0,1,-535.84245337639,,0,
162.0,8.0,1,-553.2818901860155,,0,
163.0,8.0,1,-554.4303683383623,,0,
164.0,8.0,1,-539.7173855724977,-600.542972,1,-60.82558642750223
165.0,8.0,1,-511.1195862367749,,0,
166.0,8.0,1,-470.841277893167,,0,
167.0,8.0,1,-420.24861277476884,,0,
168.0,8.0,1,-361.3248283022549,-315.669913,1,45.65491530225489
169.0,8.0,2,-299.42854894930497,,0,
170.0,8.0,2,-239.61473153624684,,0,
171.0,8.0,2,-185.78813586989418,,0,
172.0,8.0,2,-141.34246213093866,-71.627742,1,69.71472013093866
173.0,8.0,2,-109.1838747470174,,0,
174.0,8.0,2,-87.32673125667498,,0,
175.0,8.0,2,-73.69720490835607,,0,
176.0,8.0,2,-65.41407568240538,-131.077243,1,-65.66316731759463
177.0,8.0,2,-59.37864166079089,,0,
178.0,8.0,2,-56.63689030194655,,0,
179.0,8.0,2,-56.05077882914338,,0,
180.0,8.0,2,-57.96383661485743,-70.147363,1,-12.18352638514257
181.0,8.0,2,-67.20431550592184,,0,
182.0,8.0,2,-88.19522340758704,,0,
183.0,8.0,2,-122.62152675865218,,0,
184.0,8.0,2,-168.46087890909985,-53.499678,1,114.96120090909984
185.0,8.0,2,-219.62051199376583,,0,
186.0,8.0,2,-269.71716161305085,,0,
187.0,8.0,2,-311.19006527017336,,0,
188.0,8.0,2,-337.94454700395,-416.333649,1,-78.38910199604999
189.0,8.0,2,-345.342572956346,,0,
190.0,8.0,2,-334.9899837130215,,0,
191.0,8.0,2,-309.637139194645,,0,
192.0,8.0,2,-272.9575391304679,-261.938492,1,11.019047130467925
193.0,8.0,2,-228.85773061146028,,0,
194.0,8.0,2,-180.151481279172,,0,
195.0,8.0,2,-128.68566970387474,,0,
196.0,8.0,2,-76.06588135403581,-34.820102,1,41.24577935403581
197.0,8.0,2,-27.352328658569604,,0,
198.0,8.0,2,11.877011144300923,,0,
199.0,8.0,2,42.00053239008412,,0,
0.0,9.0,0,339.7063518783543,,0,
1.0,9.0,0,339.81124732317403,,0,
2.0,9.0,0,342.20038736017887,,0,
3.0,9.0,0,344.71357341774274,255.453379,1,-89.26019441774272
4.0,9.0,0,344.386390754953,,0,
5.0,9.0,0,338.4464265219867,,0,
6.0,9.0,0,325.82970049232244,,0,
7.0,9.0,0,306.5669581089169,316.072931,1,9.505972891083104
8.0,9.0,0,281.62943098996766,,0,
9.0,9.0,0,252.28179051622283,,0,
10.0,9.0,0,219.47943079285324,,0,
11.0,9.0,0,184.11484319739975,229.345786,1,45.230942802600254
12.0,9.0,0,147.9107955787331,,0,
13.0,9.0,0,112.0376905365847,,0,
14.0,9.0,0,75.9755130126141,,0,
15.0,9.0,0,37.78005425538868,100.276794,1,62.49673974461132
16.0,9.0,0,-3.826623669359833,,0,
17.0,9.0,0,-49.587124326382764,,0,
18.0,9.0,0,-97.86771129223052,,0,
19.0,9.0,0,-145.75964771490544,-236.330794,1,-90.57114628509456
20.0,9.0,0,-190.76351744309068,,0,
21.0,9.0,0,-231.35020666988567,,0,
22.0,9.0,0,-266.99861282564234,,0,
23.0,9.0,0,-297.7846416118555,-258.692264,1,39.092377611855454
24.0,9.0,0,-324.3396098772064,,0,
25.0,9.0,0,-347.1072371432092,,0,
26.0,9.0,0,-363.8586399104679,,0,
27.0,9.0,0,-370.6395176247461,-448.160828,1,-77.5213103752539
28.0,9.0,0,-362.6157007140573,,0,
29.0,9.0,0,-339.86804210441187,,0,
30.0,9.0,0,-302.8390260541928,,0,
31.0,9.0,0,-253.2982735959813,-381.093528,1,-127.79525440401869
32.0,9.0,0,-194.0814532977529,,0,
33.0,9.0,0,-128.96194998244755,,0,
34.0,9.0,0,-68.47381638875231,,0,
35.0,9.0,0,-24.9752601319924,132.010453,1,156.9857131319924
36.0,9.0,0,-5.299083700403571,,0,
37.0,9.0,0,-4.370420072460547,,0,
38.0,9.0,0,-17.178415039845277,,0,
39.0,9.0,0,-38.38824650691822,-212.168723,1,-173.78047649308178
40.0,9.0,0,-63.195995691465214,,0,
41.0,9.0,0,-87.25884103676071,,0,
42.0,9.0,0,-110.24704001063947,,0,
43.0,9.0,0,-132.75836309674196,-107.631002,1,25.127361096741964
44.0,9.0,0,-155.61804092442617,,0,
45.0,9.0,0,-180.606053176336,,0,
46.0,9.0,0,-208.7297543126624,,0,
47.0,9.0,0,-240.37824775720946,65.564034,1,305.94228175720946
48.0,9.0,0,-273.3848693717737,,0,
49.0,9.0,0,-305.8172349182423,,0,
50.0,9.0,0,-334.1098834517179,,0,
51.0,9.0,0,-354.65969983045943,-508.89531,1,-154.23561016954056
52.0,9.0,0,-364.3470279162284,,0,
53.0,9.0,0,-360.7158307796344,,0,
54.0,9.0,0,-347.28586573980283,,0,
55.0,9.0,0,-329.98966441862285,-320.326569,1,9.663095418622845
56.0,9.0,0,-314.47584647277836,,0,
57.0,9.0,0,-304.45566123642493,,0,
58.0,9.0,0,-298.9697408557404,,0,
59.0,9.0,0,-295.9487496909569,-363.131149,1,-67.18239930904309
60.0,9.0,0,-294.66724374028854,,0,
61.0,9.0,0,-294.02248158538714,,0,
62.0,9.0,0,-292.24300902249524,,0,
63.0,9.0,0,-287.5507161428686,-345.54785,1,-57.99713385713136
64.0,9.0,0,-280.43765107763465,,0,
65.0,9.0,0,-270.97192060702946,,0,
66.0,9.0,0,-256.3088629366248,,0,
67.0,9.0,0,-232.20984964142554,-385.412934,1,-153.20308435857447
68.0,9.0,0,-192.71664267336018,,0,
69.0,9.0,0,-139.86247162602376,,0,
70.0,9.0,0,-73.67852796654915,,0,
71.0,9.0,3,3.3098529981216416,-60.714554,1,-64.02440699812163
72.0,9.0,3,80.36567990097683,,0,
73.0,9.0,3,145.90938301873393,,0,
74.0,9.0,3,189.29179737402592,,0,
75.0,9.0,3,202.70613108784892,423.967362,1,221.26123091215106
76.0,9.0,3,181.8884643392521,,0,
77.0,9.0,3,127.42869027587585,,0,
78.0,9.0,3,49.555631964234635,,0,
79.0,9.0,3,-36.01819982100278,-250.531991,1,-214.51379117899722
80.0,9.0,3,-111.74029275841895,,0,
81.0,9.0,3,-174.25221025780775,,0,
82.0,9.0,3,-220.61530898837373,,0,
83.0,9.0,3,-249.47604196326574,-294.903261,1,-45.42721903673424
84.0,9.0,3,-260.2070363712264,,0,
85.0,9.0,3,-253.86272874404676,,0,
86.0,9.0,3,-238.35904628608841,,0,
87.0,9.0,3,-225.8516507714521,123.563737,1,349.4153877714521
88.0,9.0,3,-231.47522815151024,,0,
89.0,9.0,3,-248.31651637758478,,0,
90.0,9.0,3,-268.4393491403898,,0,
91.0,9.0,3,-282.63769060894265,-540.5918,1,-257.9541093910574
92.0,9.0,3,-286.42204862405197,,0,
93.0,9.0,3,-278.0994625313324,,0,
94.0,9.0,3,-260.22640981167206,,0,
95.0,9.0,3,-237.36722777126124,-262.171011,1,-24.80378322873878
96.0,9.0,3,-216.34816270630108,,0,
97.0,9.0,3,-203.6745026423887,,0,
98.0,9.0,3,-202.54069470905233,,0,
99.0,9.0,3,-213.18730175789096,-243.243215,1,-30.05591324210903
100.0,9.0,3,-234.11818280123407,,0,
101.0,9.0,3,-265.48545844861655,,0,
102.0,9.0,3,-308.2497983108624,,0,
103.0,9.0,3,-363.7442633440951,-216.205369,1,147.5388943440951
104.0,9.0,3,-430.8329828614951,,0,
105.0,9.0,3,-499.1344920799602,,0,
106.0,9.0,3,-560.9638540933374,,0,
107.0,9.0,3,-611.1174956065079,-843.459207,1,-232.34171139349212
108.0,9.0,3,-645.6024821466272,,0,
109.0,9.0,3,-662.423547507613,,0,
110.0,9.0,3,-664.7725704716286,,0,
111.0,9.0,3,-658.158532451489,-502.390978,1,155.767554451489
112.0,9.0,3,-649.1692582334508,,0,
113.0,9.0,3,-634.9257290535606,,0,
114.0,9.0,3,-613.8953682625433,,0,
115.0,9.0,3,-586.0915686055669,-581.507284,1,4.584284605566836
116.0,9.0,3,-553.1298918252869,,0,
117.0,9.0,3,-517.5123255306971,,0,
118.0,9.0,3,-482.8112386302673,,0,
119.0,9.0,3,-451.64755687268917,-238.593391,1,213.05416587268917
120.0,9.0,3,-426.0066479834495,,0,
121.0,9.0,3,-406.82677145901835,,0,
122.0,9.0,3,-391.4437121995725,,0,
123.0,9.0,3,-375.05869752226863,-499.87222,1,-124.8135224777314
124.0,9.0,3,-351.89870752498973,,0,
125.0,9.0,3,-323.9749779077247,,0,
126.0,9.0,3,-293.3691038703546,,0,
127.0,9.0,3,-263.3904773336835,-320.730143,1,-57.33966566631648
128.0,9.0,3,-237.61571186035872,,0,
129.0,9.0,3,-218.674537910847,,0,
130.0,9.0,3,-207.56243860092945,,0,
131.0,9.0,3,-201.76793892355636,-267.380245,1,-65.61230607644364
132.0,9.0,1,-194.97511532716453,,0,
133.0,9.0,1,-183.12738920236006,,0,
134.0,9.0,1,-161.17143415409373,,0,
135.0,9.0,1,-125.0896918750368,-185.812678,1,-60.7229861249632
136.0,9.0,1,-75.98833240196109,,0,
137.0,9.0,1,-21.33958899381105,,0,
138.0,9.0,1,31.372465760447085,,0,
139.0,9.0,1,76.13792557606939,267.41848,1,191.2805544239306
140.0,9.0,1,107.98102975846268,,0,
141.0,9.0,1,122.71528069255874,,0,
142.0,9.0,1,118.92611521127401,,0,
143.0,9.0,1,99.75584948505275,-41.236724,1,-140.99257348505276
144.0,9.0,1,72.97829944663681,,0,
145.0,9.0,1,41.87103691021912,,0,
146.0,9.0,1,15.34540183423087,,0,
147.0,9.0,1,1.0397946167504415,-238.058839,1,-239.09863361675045
148.0,9.0,1,-6.499936143751256,,0,
149.0,9.0,1,-15.180979818338528,,0,
150.0,9.0,1,-27.216155686590355,,0,
151.0,9.0,1,-43.01941476808861,45.589158,1,88.6085727680886
152.0,9.0,1,-62.76453364407644,,0,
153.0,9.0,1,-86.97956909216009,,0,
154.0,9.0,1,-118.71470967005007,,0,
155.0,9.0,1,-160.2672842091415,-164.082614,1,-3.815329790858499
156.0,9.0,1,-209.44011933682486,,0,
157.0,9.0,1,-262.8832314752508,,0,
158.0,9.0,1,-317.3868801642093,,0,
159.0,9.0,1,-369.77538014855236,-285.118619,1,84.65676114855233
160.0,9.0,1,-416.5482611733023,,0,
161.0,9.0,1,-454.1394449879881,,0,
162.0,9.0,1,-479.00419975211844,,0,
163.0,9.0,1,-489.3978161214618,-507.981712,1,-18.583895878538215
164.0,9.0,1,-484.74941800604574,,0,
165.0,9.0,1,-466.00821115332656,,0,
166.0,9.0,1,-434.57429004181176,,0,
167.0,9.0,1,-391.80844753654674,-536.198665,1,-144.39021746345327
168.0,9.0,1,-337.6228478709236,,0,
169.0,9.0,2,-279.2370494666975,,0,
170.0,9.0,2,-220.77099790773354,,0,
171.0,9.0,2,-164.73857411229983,-245.281732,1,-80.54315788770018
172.0,9.0,2,-114.83615041337907,,0,
173.0,9.0,2,-74.11903125583194,,0,
174.0,9.0,2,-44.06234529404901,,0,
175.0,9.0,2,-25.384002261329442,51.810974,1,77.19497626132944
176.0,9.0,2,-14.440962639870122,,0,
177.0,9.0,2,-7.958412672393024,,0,
178.0,9.0,2,-4.986264289822429,,0,
179.0,9.0,2,-4.339831534540281,-155.809035,1,-151.4692034654597
180.0,9.0,2,-5.869141141534783,,0,
181.0,9.0,2,-18.158414519857615,,0,
182.0,9.0,2,-45.616604160983115,,0,
183.0,9.0,2,-88.2188947382383,52.004187,1,140.2230817382383
184.0,9.0,2,-144.8317984007299,,0,
185.0,9.0,2,-206.08166111889295,,0,
186.0,9.0,2,-263.47183288866654,,0,
187.0,9.0,2,-308.9883918748237,-290.274861,1,18.713530874823732
188.0,9.0,2,-337.67933208483737,,0,
189.0,9.0,2,-346.2391052409075,,0,
190.0,9.0,2,-334.11419454042334,,0,
191.0,9.0,2,-303.9716161680408,-345.000624,1,-41.029007831959234
192.0,9.0,2,-262.932334148325,,0,
193.0,9.0,2,-216.98909532953985,,0,
194.0,9.0,2,-169.49438186269253,,0,
195.0,9.0,2,-122.24379369569942,-203.578167,1,-81.33437330430058
196.0,9.0,2,-75.48604716779664,,0,
197.0,9.0,2,-33.63746901554987,,0,
198.0,9.0,2,0.9419394844444469,,0,
199.0,9.0,2,28.399396698456258,137.082898,1,108.68350130154374
0.0,10.0,0,305.79308253061026,,0,
1.0,10.0,0,305.39024597313255,,0,
2.0,10.0,0,307.79090047162026,-13.165047,1,-320.9559474716203
3.0,10.0,0,310.30650601978414,,0,
4.0,10.0,0,310.4134939890355,,0,
5.0,10.0,0,306.2939110584557,,0,
6.0,10.0,0,297.19998459657654,311.535675,1,14.335690403423484
7.0,10.0,0,283.10567318461835,,0,
8.0,10.0,0,265.1160174321849,,0,
9.0,10.0,0,244.04230672959238,,0,
10.0,10.0,0,220.01771158212796,267.740889,1,47.72317741787202
11.0,10.0,0,192.31012675981037,,0,
12.0,10.0,0,162.66188659984618,,0,
13.0,10.0,0,131.93806589627638,,0,
14.0,10.0,0,99.36577443534043,181.35802,1,81.99224556465958
15.0,10.0,0,61.6327214166522,,0,
16.0,10.0,0,18.45267827156931,,0,
17.0,10.0,0,-30.993194061913528,,0,
18.0,10.0,0,-84.77607542951591,-193.226199,1,-108.4501235704841
19.0,10.0,0,-138.07730453764088,,0,
20.0,10.0,0,-187.07792285690084,,0,
21.0,10.0,0,-229.82546045677736,,0,
22.0,10.0,0,-265.69873885792913,-261.426785,1,4.271953857929134
23.0,10.0,0,-294.9621613519266,,0,
24.0,10.0,0,-318.0533783074934,,0,
25.0,10.0,0,-335.0743917194195,,0,
26.0,10.0,0,-344.68136320030317,-406.581773,1,-61.90040979969683
27.0,10.0,0,-343.6924442977761,,0,
28.0,10.0,0,-328.7121258317493,,0,
29.0,10.0,0,-299.05353728774935,,0,
30.0,10.0,0,-255.79541631264146,-314.085994,1,-58.290577687358564
31.0,10.0,0,-200.29148232517764,,0,
32.0,10.0,0,-137.58499562437646,,0,
33.0,10.0,0,-73.29750906320987,,0,
34.0,10.0,0,-16.301643020939082,221.797698,1,238.09934102093908
35.0,10.0,0,19.50625796080567,,0,
36.0,10.0,0,33.69497948046774,,0,
37.0,10.0,0,29.088612077524886,,0,
38.0,10.0,0,11.56521878996864,-61.734775,1,-73.29999378996864
39.0,10.0,0,-11.556799985934049,,0,
40.0,10.0,0,-37.66985338530503,,0,
41.0,10.0,0,-64.27462722035125,,0,
42.0,10.0,0,-89.63420031382702,-70.615661,1,19.01853931382702
43.0,10.0,0,-113.34692749462556,,0,
44.0,10.0,0,-135.15867861011066,,0,
45.0,10.0,0,-155.80660096532665,,0,
46.0,10.0,0,-176.91471406293567,-11.781059,1,165.13365506293567
47.0,10.0,0,-202.17405816051178,,0,
48.0,10.0,0,-227.00096863135695,,0,
49.0,10.0,0,-249.23493828775827,,0,
50.0,10.0,0,-267.0292134050396,-314.79522,1,-47.766006594960345
51.0,10.0,0,-277.7090229722089,,0,
52.0,10.0,0,-280.90561830298975,,0,
53.0,10.0,0,-276.55322525440715,,0,
54.0,10.0,0,-267.0629856331507,-320.486537,1,-53.423551366849324
55.0,10.0,0,-256.46614226396196,,0,
56.0,10.0,0,-248.66418755822815,,0,
57.0,10.0,0,-245.83540490502492,,0,
58.0,10.0,0,-247.56287544529187,-315.240188,1,-67.67731255470812
59.0,10.0,0,-251.4853660177323,,0,
60.0,10.0,0,-258.21016757772304,,0,
61.0,10.0,0,-266.5637299043592,,0,
62.0,10.0,0,-273.97198246757034,-367.889711,1,-93.91772853242963
63.0,10.0,0,-276.6489532093983,,0,
64.0,10.0,0,-275.78501430223696,,0,
65.0,10.0,0,-270.43222146254266,,0,
66.0,10.0,0,-257.57675045810174,-257.920633,1,-0.3438825418982674
67.0,10.0,0,-233.6463101557456,,0,
68.0,10.0,0,-195.71054957562592,,0,
69.0,10.0,0,-144.8008146828506,,0,
70.0,10.0,0,-81.79618256399408,-372.342077,1,-290.54589443600594
71.0,10.0,3,-5.0846519658807665,,0,
72.0,10.0,3,69.86971657181857,,0,
73.0,10.0,3,130.9409812000231,,0,
74.0,10.0,3,168.93140760087408,177.462126,1,8.53071839912593
75.0,10.0,3,177.23230217403034,,0,
76.0,10.0,3,153.36245321360184,,0,
77.0,10.0,3,99.52816701424308,,0,
78.0,10.0,3,24.37925800366793,-34.196202,1,-58.57546000366793
79.0,10.0,3,-55.786059807171114,,0,
80.0,10.0,3,-126.07540440169396,,0,
81.0,10.0,3,-179.87678891635733,,0,
82.0,10.0,3,-214.15727930428693,-278.880375,1,-64.72309569571308
83.0,10.0,3,-229.91432225622702,,0,
84.0,10.0,3,-229.28839455614798,,0,
85.0,10.0,3,-216.16189394774847,,0,
86.0,10.0,3,-198.35201319347834,84.961263,1,283.3132761934784
87.0,10.0,3,-186.85120907681994,,0,
88.0,10.0,3,-191.51434594829334,,0,
89.0,10.0,3,-210.4806221834151,,0,
90.0,10.0,3,-234.0782944614475,-471.938878,1,-237.86058353855248
91.0,10.0,3,-247.99397334674723,,0,
92.0,10.0,3,-251.1332961646258,,0,
93.0,10.0,3,-242.41969791974407,,0,
94.0,10.0,3,-223.75255360925803,-308.700144,1,-84.947590390742
95.0,10.0,3,-198.63096696860157,,0,
96.0,10.0,3,-175.64531972736586,,0,
97.0,10.0,3,-162.07548207044601,,0,
98.0,10.0,3,-162.71288446331164,-50.800539,1,111.91234546331164
99.0,10.0,3,-177.36681535888056,,0,
100.0,10.0,3,-204.18421118089464,,0,
101.0,10.0,3,-242.3381767929386,,0,
102.0,10.0,3,-292.58888046315406,-142.912271,1,149.67660946315405
103.0,10.0,3,-358.0242391400825,,0,
104.0,10.0,3,-432.27400329650845,,0,
105.0,10.0,3,-505.73944597132504,,0,
106.0,10.0,3,-569.3811846369645,-742.336195,1,-172.9550103630355
107.0,10.0,3,-618.6768676297506,,0,
