x,y,cluster,trend,value,set,residual
121.0,1.0,0,-283.99433224389213,,0,
122.0,1.0,0,-281.99238478555344,,0,
123.0,1.0,0,-276.41000261041336,-437.307612,1,-160.89760938958665
124.0,1.0,0,-261.2786595650541,,0,
125.0,1.0,0,-240.40674379235134,,0,
126.0,1.0,0,-216.1487187804887,,0,
127.0,1.0,0,-189.55344871935085,-369.46331,1,-179.90986128064912
128.0,1.0,0,-159.40471905615414,,0,
129.0,1.0,0,-125.00552716403035,,0,
130.0,1.0,0,-92.76891634787899,,0,
131.0,1.0,0,-67.55235065356828,-276.961617,1,-209.4092663464317
132.0,1.0,0,-50.530268970294856,,0,
133.0,1.0,0,-41.54548995930236,,0,
134.0,1.0,0,-40.796514571644366,,0,
135.0,1.0,0,-49.529872803832404,154.75282,1,204.28269280383242
136.0,1.0,0,-71.09371365199331,,0,
137.0,1.0,0,-97.67789309902582,,0,
138.0,1.0,0,-124.48451783449855,,0,
139.0,1.0,0,-148.52636561053805,-42.485272,1,106.04109361053804
140.0,1.0,0,-167.13979492511135,,0,
141.0,1.0,0,-178.1060989635298,,0,
142.0,1.0,0,-179.47721680800896,,0,
143.0,1.0,0,-172.35368591416045,-24.745336,1,147.60834991416044
144.0,1.0,0,-161.4520822474733,,0,
145.0,1.0,0,-144.6681768108392,,0,
146.0,1.0,0,-123.95892991265282,,0,
147.0,1.0,0,-105.98763929354027,75.052743,1,181.0403822935403
148.0,1.0,0,-101.28828391409479,,0,
149.0,1.0,0,-110.78907360858284,,0,
150.0,1.0,0,-136.1428815543186,,0,
151.0,1.0,0,-177.13057603506604,-178.126555,1,-0.9959789649339541
152.0,1.0,0,-232.18589267600328,,0,
153.0,1.0,0,-298.37310371000785,,0,
154.0,1.0,0,-368.90904531884007,,0,
155.0,1.0,0,-436.07399570476264,-491.2417,1,-55.16770429523734
156.0,1.0,0,-494.9907110517379,,0,
157.0,1.0,0,-544.2770016428549,,0,
158.0,1.0,0,-580.8866883646697,,0,
159.0,1.0,0,-601.8822152600915,-584.719363,1,17.162852260091427
160.0,1.0,0,-607.538888400537,,0,
161.0,1.0,0,-598.2632681835676,,0,
162.0,1.0,0,-574.7087173538748,,0,
163.0,1.0,0,-538.2780033524614,-515.243739,1,23.034264352461378
164.0,1.0,0,-492.283660504967,,0,
165.0,1.0,0,-440.6755734742619,,0,
166.0,1.0,0,-387.2758747304324,,0,
167.0,1.0,0,-336.9685444092611,-389.302605,1,-52.33406059073894
168.0,1.0,0,-297.5999154293677,,0,
169.0,1.0,0,-276.34157108783256,,0,
170.0,1.0,0,-273.3820134019479,,0,
171.0,1.0,0,-287.46327373269014,-96.352554,1,191.11071973269014
172.0,1.0,0,-319.73461905145086,,0,
173.0,1.0,0,-360.9489827940706,,0,
174.0,1.0,0,-404.6053513479419,,0,
175.0,1.0,0,-446.3984806581284,-600.402824,1,-154.00434334187162
176.0,1.0,0,-482.39857026096433,,0,
177.0,1.0,0,-509.2217695270665,,0,
178.0,1.0,0,-526.8129650126211,,0,
179.0,1.0,0,-537.0005058953539,-741.947155,1,-204.9466491046461
180.0,1.0,0,-540.1989958495833,,0,
181.0,1.0,0,-535.3342820210382,,0,
182.0,1.0,0,-523.3550687269308,,0,
183.0,1.0,0,-505.56012240890414,-588.105178,1,-82.54505559109589
184.0,1.0,0,-487.25383608823176,,0,
185.0,1.0,0,-473.05557854217477,,0,
186.0,1.0,0,-462.6111353612505,,0,
187.0,1.0,0,-453.98937998432666,-465.661749,1,-11.672369015673326
188.0,1.0,0,-445.3536894968711,,0,
189.0,1.0,0,-434.83406546665356,,0,
190.0,1.0,0,-420.89892814774066,,0,
191.0,1.0,0,-403.420823249151,-393.093982,1,10.326841249151016
192.0,1.0,0,-383.0695589337265,,0,
193.0,1.0,0,-359.64836768840905,,0,
194.0,1.0,0,-332.48948108265176,,0,
195.0,1.0,0,-301.09782861405984,-352.384509,1,-51.286680385940144
196.0,1.0,0,-266.6529872522224,,0,
197.0,1.0,0,-231.0301842102781,,0,
198.0,1.0,0,-195.78622504416853,,0,
199.0,1.0,0,-162.52846667155973,140.971135,1,303.49960167155973
0.0,2.0,0,500.0676493421197,,0,
1.0,2.0,0,513.3626069701277,,0,
2.0,2.0,0,526.2321955973748,536.032161,1,9.799965402625162
3.0,2.0,0,534.9092216803692,,0,
4.0,2.0,0,535.1821734369732,,0,
5.0,2.0,0,523.0281919064,,0,
6.0,2.0,0,494.21403057477437,636.819659,1,142.60562842522563
7.0,2.0,0,442.5143999871798,,0,
8.0,2.0,0,370.77381588937715,,0,
9.0,2.0,0,285.76881442498416,,0,
10.0,2.0,0,193.87858852022327,304.749845,1,110.87125647977672
11.0,2.0,0,101.42788996454328,,0,
12.0,2.0,0,14.654232487548143,,0,
13.0,2.0,0,-60.11853817454539,,0,
14.0,2.0,0,-118.52706492412835,-339.793805,1,-221.26674007587167
15.0,2.0,0,-163.05825025448576,,0,
16.0,2.0,0,-196.9909715631511,,0,
17.0,2.0,0,-222.88341351831332,,0,
18.0,2.0,0,-243.80104179074988,-268.912459,1,-25.111417209250135
19.0,2.0,0,-262.85251014027745,,0,
20.0,2.0,0,-284.2154043340124,,0,
21.0,2.0,0,-310.23951602866873,,0,
22.0,2.0,0,-340.58687368268147,-308.543502,1,32.04337168268148
23.0,2.0,0,-373.7856447654776,,0,
24.0,2.0,0,-406.3831028046552,,0,
25.0,2.0,0,-435.44622643012553,,0,
26.0,2.0,0,-458.6144909542054,-479.976245,1,-21.361754045794612
27.0,2.0,0,-473.60867148195393,,0,
28.0,2.0,0,-477.85140362847596,,0,
29.0,2.0,0,-469.32732876064256,,0,
30.0,2.0,0,-447.4710846564267,-489.537949,1,-42.06686434357334
31.0,2.0,0,-415.1146326002199,,0,
32.0,2.0,0,-376.7437149377074,,0,
33.0,2.0,0,-337.6094599510543,,0,
34.0,2.0,0,-303.8470979281701,-222.66779,1,81.17930792817012
35.0,2.0,0,-283.5121015419718,,0,
36.0,2.0,0,-280.0498875884805,,0,
37.0,2.0,0,-293.7509415980894,,0,
38.0,2.0,0,-322.8226688085124,-385.471731,1,-62.64906219148759
39.0,2.0,0,-362.71481465245597,,0,
40.0,2.0,0,-408.6124412326608,,0,
41.0,2.0,0,-456.77525916998275,,0,
42.0,2.0,0,-504.5547085705912,-571.677697,1,-67.12298842940879
43.0,2.0,0,-553.4549389632884,,0,
44.0,2.0,0,-604.95984726795,,0,
45.0,2.0,0,-657.2367112098727,,0,
46.0,2.0,0,-705.9626956698485,-866.284542,1,-160.32184633015152
47.0,2.0,0,-743.855156156118,,0,
48.0,2.0,0,-772.370142393047,,0,
49.0,2.0,0,-793.5041931502055,,0,
50.0,2.0,0,-807.8867932835128,-796.312948,1,11.57384528351281
51.0,2.0,0,-813.9552414086647,,0,
52.0,2.0,0,-809.8847786318511,,0,
53.0,2.0,0,-796.0008413025644,,0,
54.0,2.0,0,-775.2994117392227,-642.391992,1,132.90741973922275
55.0,2.0,0,-752.7834198502824,,0,
56.0,2.0,0,-725.7492050944129,,0,
57.0,2.0,0,-692.7198892906308,,0,
58.0,2.0,0,-652.8257506290684,-758.138494,1,-105.31274337093168
59.0,2.0,0,-606.8381067668088,,0,
60.0,2.0,0,-555.3169955518097,,0,
61.0,2.0,0,-498.9995984378038,,0,
62.0,2.0,0,-438.07860986562446,-474.525323,1,-36.44671313437556
63.0,2.0,0,-371.4691778687993,,0,
64.0,2.0,0,-298.69403320760466,,0,
65.0,2.0,0,-223.68727474403568,,0,
66.0,2.0,0,-149.6092326787766,-64.453348,1,85.1558846787766
67.0,2.0,0,-74.09874632034916,,0,
68.0,2.0,0,5.812263726838864,,0,
69.0,2.0,0,91.36433633381967,,0,
70.0,2.0,0,181.43647198705003,109.882826,1,-71.55364598705003
71.0,2.0,0,271.8223340557888,,0,
72.0,2.0,0,356.28072538244305,,0,
73.0,2.0,0,426.6974234880181,,0,
74.0,2.0,0,471.33463090955047,890.925152,1,419.59052109044956
75.0,2.0,0,473.3346327446634,,0,
76.0,2.0,0,440.23030107235536,,0,
77.0,2.0,0,377.9207019370515,,0,
78.0,2.0,0,293.74271361832507,314.957705,1,21.214991381674906
79.0,2.0,0,196.13303517806344,,0,
80.0,2.0,0,94.38293448032346,,0,
81.0,2.0,0,-3.6744139249203727,,0,
82.0,2.0,0,-92.72502652398543,-110.070171,1,-17.345144476014568
83.0,2.0,0,-171.01434952986892,,0,
84.0,2.0,0,-237.65385264030192,,0,
85.0,2.0,0,-291.39431796746794,,0,
86.0,2.0,0,-331.47768634115346,-386.825535,1,-55.347848658846544
87.0,2.0,0,-360.0786763957585,,0,
88.0,2.0,0,-379.2944932653336,,0,
89.0,2.0,0,-390.90446313255234,,0,
