x,y,cluster,trend,value,set,residual
104.0,0.0,3,-408.62346882896964,-418.693301,1,-10.069832171030384
105.0,0.0,3,-419.4603134840145,,0,
106.0,0.0,3,-429.14092781353975,,0,
107.0,0.0,3,-436.42118049788405,,0,
108.0,0.0,3,-439.1940509441192,-509.47614,1,-70.28208905588076
109.0,0.0,3,-436.23964651621645,,0,
110.0,0.0,3,-426.7991520692012,,0,
111.0,0.0,3,-410.9448925948818,,0,
112.0,0.0,3,-390.18253382272087,-149.963232,1,240.21930182272087
113.0,0.0,3,-366.4064804693917,,0,
114.0,0.0,3,-341.39296447270317,,0,
115.0,0.0,3,-316.4609825234511,,0,
116.0,0.0,3,-292.84100919845514,-162.879975,1,129.96103419845514
117.0,0.0,3,-273.52172279701335,,0,
118.0,0.0,3,-255.6305800405098,,0,
119.0,0.0,3,-239.3831876165932,,0,
120.0,0.0,3,-227.64690705691464,-40.037057,1,187.60985005691464
121.0,0.0,3,-225.3375933956122,,0,
122.0,0.0,3,-226.00494731636718,,0,
123.0,0.0,3,-224.21433643461205,,0,
124.0,0.0,3,-216.8382637129398,-467.913713,1,-251.07544928706017
125.0,0.0,3,-206.07842045865254,,0,
126.0,0.0,3,-193.89387375605293,,0,
127.0,0.0,3,-179.4838315837551,,0,
128.0,0.0,3,-161.59247454348952,-536.922796,1,-375.33032145651043
129.0,0.0,3,-142.97875150456093,,0,
130.0,0.0,3,-125.76742902683327,,0,
131.0,0.0,3,-109.31008660327643,,0,
132.0,0.0,1,-92.49746287264861,-100.3713,1,-7.873837127351393
133.0,0.0,1,-78.12081995524932,,0,
134.0,0.0,1,-69.32045235857368,,0,
135.0,0.0,1,-68.95573398901615,,0,
136.0,0.0,1,-78.66383540455718,194.130635,1,272.79447040455716
137.0,0.0,1,-94.65240958635695,,0,
138.0,0.0,1,-113.00514265452512,,0,
139.0,0.0,1,-131.84983715997078,,0,
140.0,0.0,1,-149.80749270692468,-80.460222,1,69.34727070692468
141.0,0.0,1,-163.92376325954683,,0,
142.0,0.0,1,-172.62364825594705,,0,
143.0,0.0,1,-177.30432822927833,,0,
144.0,0.0,1,-180.34017838316504,54.862272,1,235.20245038316503
145.0,0.0,1,-181.1293969573453,,0,
146.0,0.0,1,-179.84204202028923,,0,
147.0,0.0,1,-178.77149747032672,,0,
148.0,0.0,1,-181.18286950420588,-192.881905,1,-11.699035495794107
149.0,0.0,1,-190.3791074072942,,0,
150.0,0.0,1,-209.91401813202538,,0,
151.0,0.0,1,-241.8352036708966,,0,
152.0,0.0,1,-285.36031100410037,-154.18491,1,131.17540100410037
153.0,0.0,1,-336.5857259107288,,0,
154.0,0.0,1,-390.43941331189126,,0,
155.0,0.0,1,-442.20989102032036,,0,
156.0,0.0,1,-488.740050106775,-425.328445,1,63.41160510677503
157.0,0.0,1,-528.5806496748701,,0,
158.0,0.0,1,-557.8812399676535,,0,
159.0,0.0,1,-575.2169141166378,,0,
160.0,0.0,1,-581.7096914090216,-445.432528,1,136.27716340902163
161.0,0.0,1,-581.0833297360223,,0,
162.0,0.0,1,-570.5137198269367,,0,
163.0,0.0,1,-549.9328427047003,,0,
164.0,0.0,1,-521.5044199922122,-462.833688,1,58.67073199221221
165.0,0.0,1,-489.108190249186,,0,
166.0,0.0,1,-454.1619840199128,,0,
167.0,0.0,1,-419.3177528837696,,0,
168.0,0.0,1,-387.5342183755711,-78.945016,1,308.58920237557106
169.0,0.0,1,-361.10427137627266,,0,
170.0,0.0,2,-342.56923425826244,,0,
171.0,0.0,2,-335.1204788647592,,0,
