x,y,cluster,trend,value,set,residual
137.0,5.0,0,-136.7574468338862,,0,
138.0,5.0,0,-161.43886187369935,,0,
139.0,5.0,0,-191.28474308783188,-419.584519,1,-228.29977591216812
140.0,5.0,0,-223.69853110658005,,0,
141.0,5.0,0,-252.31641167291673,,0,
142.0,5.0,0,-270.6157390072476,,0,
143.0,5.0,0,-270.1657162490301,-507.32273,1,-237.1570137509699
144.0,5.0,0,-247.35234754381236,,0,
145.0,5.0,0,-211.60817721346393,,0,
146.0,5.0,0,-168.74455712886993,,0,
147.0,5.0,0,-125.65374811994843,-50.263871,1,75.38987711994844
148.0,5.0,0,-91.31593586714007,,0,
149.0,5.0,0,-70.58954193652608,,0,
150.0,5.0,0,-68.22768649784848,,0,
151.0,5.0,0,-89.03791415318847,227.454103,1,316.4920171531885
152.0,5.0,0,-139.84507755143568,,0,
153.0,5.0,0,-209.1183694251813,,0,
154.0,5.0,0,-288.5609921836294,,0,
155.0,5.0,0,-371.4068028447218,-425.556834,1,-54.15003115527816
156.0,5.0,0,-450.67287413659506,,0,
157.0,5.0,0,-522.2603670866229,,0,
158.0,5.0,0,-582.0210406100377,,0,
159.0,5.0,0,-625.9829333003145,-869.466021,1,-243.48308769968548
160.0,5.0,0,-647.336107167881,,0,
161.0,5.0,0,-651.2235914019402,,0,
162.0,5.0,0,-639.7026399018941,,0,
163.0,5.0,0,-614.7169741266407,-639.474539,1,-24.757564873359343
164.0,5.0,0,-578.3078027064912,,0,
165.0,5.0,0,-533.7606644472107,,0,
166.0,5.0,0,-484.4033646034077,,0,
167.0,5.0,0,-433.086729968898,-495.686903,1,-62.600173031101974
168.0,5.0,0,-380.64518143516034,,0,
169.0,5.0,0,-331.4243935132399,,0,
170.0,5.0,0,-289.6562915411778,,0,
171.0,5.0,0,-258.4330011717975,-58.180375,1,200.25262617179752
172.0,5.0,0,-237.46489259717055,,0,
173.0,5.0,0,-224.3617703311611,,0,
174.0,5.0,0,-215.25272275996394,,0,
175.0,5.0,0,-207.37322299275547,-255.240805,1,-47.86758200724452
176.0,5.0,0,-198.45088862464763,,0,
177.0,5.0,0,-187.477194103878,,0,
178.0,5.0,0,-179.44962340407073,,0,
179.0,5.0,0,-180.25984260602854,-90.068265,1,90.19157760602855
180.0,5.0,0,-190.60301281837747,,0,
181.0,5.0,0,-205.91957573080435,,0,
182.0,5.0,0,-223.91817808547057,,0,
183.0,5.0,0,-242.5071121926885,-280.551353,1,-38.044240807311496
184.0,5.0,0,-259.60520208533853,,0,
185.0,5.0,0,-275.7332376204431,,0,
186.0,5.0,0,-290.47718508401886,,0,
187.0,5.0,0,-302.01198584539816,-272.862661,1,29.149324845398155
188.0,5.0,0,-308.2169090532698,,0,
189.0,5.0,0,-307.5534992730245,,0,
190.0,5.0,0,-299.0834693692159,,0,
191.0,5.0,0,-283.954007266555,-167.04769,1,116.90631726655499
192.0,5.0,0,-264.263857671991,,0,
193.0,5.0,0,-237.2026937622577,,0,
194.0,5.0,0,-203.35142251336947,,0,
195.0,5.0,0,-164.50849774153903,-242.1875,1,-77.67900225846097
196.0,5.0,0,-120.6709805848077,,0,
197.0,5.0,0,-73.2746718826238,,0,
198.0,5.0,0,-28.771658117650077,,0,
199.0,5.0,0,5.663576666731387,325.610864,1,319.9472873332686
0.0,6.0,0,391.9509482025169,,0,
1.0,6.0,0,395.31050010118634,,0,
2.0,6.0,0,404.8191749933176,329.164381,1,-75.65479399331758
3.0,6.0,0,415.5580912819132,,0,
4.0,6.0,0,420.776365095051,,0,
5.0,6.0,0,414.4415815768298,,0,
6.0,6.0,0,393.12747593875974,488.921369,1,95.79389306124028
7.0,6.0,0,357.68297358439304,,0,
8.0,6.0,0,310.4906098842621,,0,
9.0,6.0,0,254.17359076766297,,0,
10.0,6.0,0,191.70563520910218,157.579066,1,-34.12656920910217
11.0,6.0,0,127.41985011612996,,0,
12.0,6.0,0,66.00912586948834,,0,
13.0,6.0,0,9.675198151962832,,0,
14.0,6.0,0,-39.80319125787355,-149.653174,1,-109.84998274212646
15.0,6.0,0,-79.99645334295928,,0,
16.0,6.0,0,-114.92966297734529,,0,
17.0,6.0,0,-147.2056015310809,,0,
18.0,6.0,0,-178.5264732830692,-220.181134,1,-41.65466071693078
19.0,6.0,0,-210.2724632556783,,0,
20.0,6.0,0,-243.37376651377417,,0,
21.0,6.0,0,-277.22591729206033,,0,
22.0,6.0,0,-311.0744215976447,-287.031044,1,24.043377597644678
23.0,6.0,0,-344.6036081009079,,0,
24.0,6.0,0,-376.1924335071817,,0,
25.0,6.0,0,-404.3035076824017,,0,
26.0,6.0,0,-427.17606511106715,-409.957431,1,17.21863411106716
27.0,6.0,0,-442.9960414416855,,0,
28.0,6.0,0,-449.0989630750846,,0,
29.0,6.0,0,-443.37242978054564,,0,
30.0,6.0,0,-424.3664939063601,-634.875658,1,-210.50916409363992
31.0,6.0,0,-393.2748707938008,,0,
32.0,6.0,0,-351.9385833409615,,0,
33.0,6.0,0,-304.73178404243663,,0,
34.0,6.0,0,-258.09051248896867,-329.865368,1,-71.77485551103132
35.0,6.0,0,-220.40549778111745,,0,
36.0,6.0,0,-197.0913096673321,,0,
37.0,6.0,0,-188.22526739374734,,0,
38.0,6.0,0,-191.2670929899905,-85.54626,1,105.72083298999048
39.0,6.0,0,-203.18221923499368,,0,
40.0,6.0,0,-221.03783948672935,,0,
41.0,6.0,0,-242.9102190299891,,0,
42.0,6.0,0,-268.38696217210963,-224.588886,1,43.79807617210963
43.0,6.0,0,-297.2298400212312,,0,
44.0,6.0,0,-329.20950858166907,,0,
45.0,6.0,0,-364.2175472319359,,0,
46.0,6.0,0,-402.2590791909024,-385.954208,1,16.304871190902418
47.0,6.0,0,-443.4099456066033,,0,
48.0,6.0,0,-486.09871032170486,,0,
49.0,6.0,0,-527.693577545695,,0,
50.0,6.0,0,-564.3450939713512,-634.546445,1,-70.20135102864879
51.0,6.0,0,-590.4717389868456,,0,
52.0,6.0,0,-603.4168886950938,,0,
53.0,6.0,0,-600.1982415842358,,0,
54.0,6.0,0,-581.3703733015573,-645.35538,1,-63.9850066984427
55.0,6.0,0,-553.3263439299772,,0,
56.0,6.0,0,-522.1423879350768,,0,
57.0,6.0,0,-491.722082067281,,0,
58.0,6.0,0,-463.1646711518988,-407.239214,1,55.9254571518988
59.0,6.0,0,-434.6739122104482,,0,
60.0,6.0,0,-404.46201310516335,,0,
61.0,6.0,0,-371.89018361869967,,0,
62.0,6.0,0,-337.4185208774288,-336.127238,1,1.2912828774288414
63.0,6.0,0,-302.1665208385675,,0,
64.0,6.0,0,-267.2279755350901,,0,
65.0,6.0,0,-231.86192043079063,,0,
66.0,6.0,0,-193.94490540004335,-222.920517,1,-28.975611599956636
67.0,6.0,0,-150.81788201222662,,0,
68.0,6.0,0,-101.66984844114631,,0,
69.0,6.0,0,-44.814955989131704,,0,
70.0,6.0,0,21.462693687702995,-156.439903,1,-177.90259668770298
71.0,6.0,0,99.61733001942048,,0,
72.0,6.0,0,179.86553714214824,,0,
73.0,6.0,0,249.0525965479901,,0,
74.0,6.0,0,294.0963964459952,443.941701,1,149.84530455400483
75.0,6.0,0,303.7972319846158,,0,
76.0,6.0,0,279.2574092531577,,0,
77.0,6.0,0,224.12336179439444,,0,
78.0,6.0,0,146.07800000155112,166.287622,1,20.20962199844888
79.0,6.0,0,57.04842387116514,,0,
80.0,6.0,0,-31.754014415084384,,0,
81.0,6.0,0,-113.62598477466963,,0,
82.0,6.0,0,-183.81901787081733,-266.075021,1,-82.25600312918266
83.0,6.0,0,-237.78499137517065,,0,
84.0,6.0,0,-276.61297596312943,,0,
85.0,6.0,0,-301.960574108467,,0,
86.0,6.0,0,-316.9611665933917,-338.981163,1,-22.0199964066083
87.0,6.0,0,-325.87669377442217,,0,
88.0,6.0,0,-334.0225919993245,,0,
89.0,6.0,0,-343.4392522983835,,0,
90.0,6.0,0,-352.6117803019006,-260.881717,1,91.7300633019006
91.0,6.0,0,-360.02651937125484,,0,
92.0,6.0,0,-360.9950516873796,,0,
93.0,6.0,0,-354.7936218070681,,0,
94.0,6.0,0,-343.2463784733118,-338.491127,1,4.755251473311773
95.0,6.0,0,-329.3584783920378,,0,
96.0,6.0,0,-316.4603723255568,,0,
97.0,6.0,0,-307.9874799204117,,0,
98.0,6.0,0,-306.87060410593404,-241.334675,1,65.53592910593403
99.0,6.0,0,-315.14481552911457,,0,
100.0,6.0,0,-329.6029643494112,,0,
101.0,6.0,0,-347.2801566637354,,0,
102.0,6.0,0,-367.59587585832924,-397.625634,1,-30.029758141670754
103.0,6.0,0,-394.0744184390642,,0,
104.0,6.0,0,-429.82554793552845,,0,
105.0,6.0,0,-474.57447855954524,,0,
106.0,6.0,0,-524.0042335079052,-497.185663,1,26.81857050790518
107.0,6.0,0,-571.8918260784121,,0,
108.0,6.0,0,-610.7038478486065,,0,
109.0,6.0,0,-635.5505366120487,,0,
110.0,6.0,0,-646.2347522368655,-607.365869,1,38.868883236865486
111.0,6.0,0,-646.9502483069082,,0,
112.0,6.0,0,-642.4102293115284,,0,
113.0,6.0,0,-635.0593952157651,,0,
114.0,6.0,0,-622.5484032568056,-824.912947,1,-202.36454374319442
115.0,6.0,0,-597.1028194648679,,0,
116.0,6.0,0,-561.5458243102184,,0,
117.0,6.0,0,-519.3676170158433,,0,
118.0,6.0,0,-473.2082886728458,-580.996428,1,-107.78813932715423
119.0,6.0,0,-427.99895656784065,,0,
120.0,6.0,0,-387.36645152478013,,0,
121.0,6.0,0,-350.97880643967073,,0,
122.0,6.0,0,-316.4873624056345,-461.194791,1,-144.70742859436552
123.0,6.0,0,-281.96098119427916,,0,
124.0,6.0,0,-246.11675334250322,,0,
125.0,6.0,0,-208.3644103705301,,0,
126.0,6.0,0,-169.17322177591268,-193.588015,1,-24.414793224087333
127.0,6.0,0,-131.28862839844078,,0,
128.0,6.0,0,-99.7117862640298,,0,
129.0,6.0,0,-74.58139700442553,,0,
130.0,6.0,0,-58.15678837132873,242.450723,1,300.60751137132877
131.0,6.0,0,-58.783420248306356,,0,
132.0,6.0,0,-68.7362135030562,,0,
133.0,6.0,0,-80.72977022145642,,0,
134.0,6.0,0,-90.61591653130017,-82.603657,1,8.012259531300174
135.0,6.0,0,-97.46754430211149,,0,
136.0,6.0,0,-102.24900782457553,,0,
137.0,6.0,0,-107.98402224038728,,0,
138.0,6.0,0,-118.39258594880812,-181.535378,1,-63.14279205119189
139.0,6.0,0,-135.0703794846777,,0,
140.0,6.0,0,-159.54360566555988,,0,
141.0,6.0,0,-188.7755141959642,,0,
142.0,6.0,0,-214.3182186478516,-648.60919,1,-434.2909713521484
143.0,6.0,0,-218.57322707027197,,0,
144.0,6.0,0,-205.23896758293267,,0,
145.0,6.0,0,-177.52504908223636,,0,
146.0,6.0,0,-139.41110151540488,47.90611,1,187.3172115154049
147.0,6.0,0,-98.45299674710259,,0,
148.0,6.0,0,-63.50129548483528,,0,
149.0,6.0,0,-41.95133457938209,,0,
150.0,6.0,0,-39.67018285021186,34.488102,1,74.15828485021186
151.0,6.0,0,-60.09622231614776,,0,
152.0,6.0,0,-104.90830993908457,,0,
153.0,6.0,0,-168.15441795182414,,0,
154.0,6.0,0,-242.65813599794637,-247.418265,1,-4.760129002053617
155.0,6.0,0,-321.8445120214019,,0,
156.0,6.0,0,-399.73157351394184,,0,
157.0,6.0,0,-471.74893327837344,,0,
158.0,6.0,0,-533.7006714832969,-597.946837,1,-64.24616551670306
159.0,6.0,0,-581.5837754628155,,0,
160.0,6.0,0,-611.6253055650741,,0,
161.0,6.0,0,-624.0450031396467,,0,
162.0,6.0,0,-619.2492091979366,-809.775653,1,-190.52644380206345
163.0,6.0,0,-599.7347952257842,,0,
164.0,6.0,0,-567.7799261424225,,0,
165.0,6.0,0,-525.5898233386688,,0,
166.0,6.0,0,-476.26049983548,-418.868252,1,57.39224783548002
167.0,6.0,0,-423.6349974318873,,0,
168.0,6.0,0,-368.7426579215098,,0,
169.0,6.0,0,-314.9469676716253,,0,
170.0,6.0,0,-266.4091621735133,-176.386403,1,90.02275917351332
171.0,6.0,0,-227.55942721199244,,0,
172.0,6.0,0,-196.87532521155663,,0,
173.0,6.0,0,-172.13315869867802,,0,
174.0,6.0,0,-150.4100115960464,-268.1251,1,-117.71508840395359
175.0,6.0,0,-130.53145509352908,,0,
176.0,6.0,0,-111.82368670217693,,0,
177.0,6.0,0,-94.70837850589305,,0,
178.0,6.0,0,-83.43433681759052,165.245786,1,248.68012281759053
179.0,6.0,0,-86.81108808983117,,0,
180.0,6.0,0,-99.98147399025038,,0,
181.0,6.0,0,-120.04063842026517,,0,
182.0,6.0,0,-146.1989433306735,10.40072,1,156.5996633306735
183.0,6.0,0,-175.43866775440983,,0,
184.0,6.0,0,-204.62168766115792,,0,
185.0,6.0,0,-232.4208515053615,,0,
186.0,6.0,0,-257.5465001305565,-273.516258,1,-15.96975786944347
187.0,6.0,0,-276.7186105251312,,0,
188.0,6.0,0,-287.1329020629637,,0,
189.0,6.0,0,-287.4794897790998,,0,
190.0,6.0,0,-278.2875111687463,-164.45119,1,113.83632116874628
191.0,6.0,0,-263.21137799927965,,0,
192.0,6.0,0,-240.86254911473952,,0,
193.0,6.0,0,-210.05366797884926,,0,
194.0,6.0,0,-171.78299343842082,-87.196321,1,84.58667243842082
195.0,6.0,0,-129.30189803615212,,0,
196.0,6.0,0,-82.35781939513981,,0,
197.0,6.0,0,-35.1166798309423,,0,
198.0,6.0,0,4.882798579288647,343.010103,1,338.12730442071137
199.0,6.0,0,33.00906830839813,,0,
0.0,7.0,0,352.5477759274654,,0,
1.0,7.0,0,352.0142273963429,168.522804,1,-183.4914233963429
2.0,7.0,0,361.5392023213208,,0,
3.0,7.0,0,374.10830004746094,,0,
4.0,7.0,0,382.87583788111806,,0,
5.0,7.0,0,381.4094040193595,474.979634,1,93.57022998064048
6.0,7.0,0,365.32245780690573,,0,
7.0,7.0,0,337.12334078829736,,0,
8.0,7.0,0,299.04013274167664,,0,
9.0,7.0,0,253.23106388607994,264.9387,1,11.707636113920046
10.0,7.0,0,202.01060892781243,,0,
11.0,7.0,0,148.75761755055282,,0,
12.0,7.0,0,96.57791524042841,,0,
13.0,7.0,0,47.49423115653917,9.081249,1,-38.41298215653917
14.0,7.0,0,2.9987648520618677,,0,
15.0,7.0,0,-36.33198672067374,,0,
16.0,7.0,0,-73.03795565385371,,0,
17.0,7.0,0,-109.7924232268706,-99.120561,1,10.671862226870601
18.0,7.0,0,-147.32871252531186,,0,
19.0,7.0,0,-185.2660017326707,,0,
20.0,7.0,0,-223.1368975287769,,0,
21.0,7.0,0,-260.07466646446846,-245.691707,1,14.382959464468456
22.0,7.0,0,-295.355780382175,,0,
23.0,7.0,0,-328.48688669689,,0,
24.0,7.0,0,-358.9860739740543,,0,
25.0,7.0,0,-386.2698070202023,-314.87759,1,71.39221702020228
26.0,7.0,0,-407.919324986171,,0,
27.0,7.0,0,-421.57834751182236,,0,
28.0,7.0,0,-425.3737328329589,,0,
29.0,7.0,0,-417.34862478775904,-540.692186,1,-123.34356121224096
30.0,7.0,0,-394.29590772255324,,0,
31.0,7.0,0,-359.8471814133227,,0,
32.0,7.0,0,-315.99227277352475,,0,
33.0,7.0,0,-265.18553797341883,-383.464866,1,-118.27932802658114
34.0,7.0,0,-213.64968620915897,,0,
35.0,7.0,0,-173.1036053255666,,0,
36.0,7.0,0,-148.8205810280051,,0,
37.0,7.0,0,-139.91402761870995,-148.095625,1,-8.18159738129006
38.0,7.0,0,-142.71851430635434,,0,
39.0,7.0,0,-153.6884414833039,,0,
40.0,7.0,0,-168.94865598576143,,0,
41.0,7.0,0,-185.5014039776288,-160.147101,1,25.354302977628805
42.0,7.0,0,-204.49538035364822,,0,
43.0,7.0,0,-226.24430992570706,,0,
44.0,7.0,0,-251.30191567272414,,0,
45.0,7.0,0,-280.69392677070573,-169.807067,1,110.88685977070574
46.0,7.0,0,-314.5363473261241,,0,
47.0,7.0,0,-353.36426604678854,,0,
48.0,7.0,0,-396.5249403701164,,0,
49.0,7.0,0,-440.61401257361285,-446.61797,1,-6.00395742638716
50.0,7.0,0,-480.7405150483828,,0,
51.0,7.0,0,-511.9573257038719,,0,
52.0,7.0,0,-529.873267487972,,0,
53.0,7.0,0,-530.0465534636751,-718.205912,1,-188.15935853632493
54.0,7.0,0,-511.3674690690823,,0,
55.0,7.0,0,-483.92288558447035,,0,
56.0,7.0,0,-454.69483765622135,,0,
57.0,7.0,0,-428.42190346796997,-358.846686,1,69.57521746796999
58.0,7.0,0,-406.4016023277072,,0,
59.0,7.0,0,-385.30272487096954,,0,
60.0,7.0,0,-363.320677570533,,0,
61.0,7.0,0,-339.82232636923436,-331.816754,1,8.005572369234358
62.0,7.0,0,-315.484808722802,,0,
63.0,7.0,0,-290.8889046491822,,0,
64.0,7.0,0,-266.53028553223703,,0,
65.0,7.0,0,-241.81113500567153,-256.697075,1,-14.885939994328453
66.0,7.0,0,-213.67323688371107,,0,
67.0,7.0,0,-178.57535727252252,,0,
68.0,7.0,0,-134.35990898578893,,0,
69.0,7.0,0,-80.0155354605522,-297.806931,1,-217.79139553944782
70.0,7.0,0,-14.69150974380318,,0,
71.0,7.0,0,60.47697128052823,,0,
72.0,7.0,0,137.47444415965583,,0,
73.0,7.0,0,204.69703535363078,128.911871,1,-75.78516435363079
74.0,7.0,0,248.88716537458822,,0,
75.0,7.0,0,259.88554749143077,,0,
76.0,7.0,0,236.25951541296672,,0,
77.0,7.0,0,182.83096669835504,255.98468,1,73.15371330164496
78.0,7.0,0,107.39723800588399,,0,
79.0,7.0,0,23.335118841787335,,0,
80.0,7.0,0,-58.48088010994252,,0,
81.0,7.0,0,-131.63162212690804,-340.790624,1,-209.15900187309194
82.0,7.0,0,-191.9714225998614,,0,
83.0,7.0,0,-236.665468754014,,0,
84.0,7.0,0,-266.32671169994865,,0,
85.0,7.0,0,-283.74272051034495,-441.770505,1,-158.02778448965506
86.0,7.0,0,-292.7208782484231,,0,
87.0,7.0,0,-297.93642582252505,,0,
88.0,7.0,0,-305.46018607885344,,0,
89.0,7.0,0,-319.1041431695339,-90.67008,1,228.43406316953394
90.0,7.0,0,-334.05060170631623,,0,
91.0,7.0,0,-344.19249570474494,,0,
92.0,7.0,0,-345.1438522117096,,0,
93.0,7.0,0,-336.8480256132316,-326.936853,1,9.9111726132316
94.0,7.0,0,-322.1831279925391,,0,
95.0,7.0,0,-304.91574483408476,,0,
96.0,7.0,0,-289.36323408660246,,0,
97.0,7.0,0,-279.8703158539138,-239.81664,1,40.053675853913774
98.0,7.0,0,-279.11546282522613,,0,
99.0,7.0,0,-288.24016046419274,,0,
100.0,7.0,0,-305.79009809097624,,0,
101.0,7.0,0,-329.4067364774528,-460.321733,1,-130.9149965225472
102.0,7.0,0,-356.43820150074316,,0,
103.0,7.0,0,-391.8613931336149,,0,
104.0,7.0,0,-437.35488786015776,,0,
105.0,7.0,0,-490.2844718978158,-448.198592,1,42.0858798978158
106.0,7.0,0,-545.3290363546839,,0,
107.0,7.0,0,-596.340654859785,,0,
108.0,7.0,0,-636.9230811637535,,0,
109.0,7.0,0,-662.397607942461,-735.554584,1,-73.15697605753894
110.0,7.0,0,-672.3806101027294,,0,
111.0,7.0,0,-672.1409097747528,,0,
112.0,7.0,0,-665.7736649253347,,0,
113.0,7.0,0,-655.184322529065,-824.361589,1,-169.17726647093502
114.0,7.0,0,-637.7980973316298,,0,
115.0,7.0,0,-610.1203622837784,,0,
116.0,7.0,0,-573.9642903272179,,0,
117.0,7.0,0,-532.074353070173,-695.418244,1,-163.343890929827
118.0,7.0,0,-484.4909758286667,,0,
119.0,7.0,0,-438.79597399232443,,0,
120.0,7.0,0,-398.82717224786757,,0,
121.0,7.0,0,-364.9501228921581,-397.99708,1,-33.04695710784188
122.0,7.0,0,-334.13780304358806,,0,
123.0,7.0,0,-304.52647412917577,,0,
124.0,7.0,0,-273.8066922791768,,0,
125.0,7.0,0,-240.17673421581276,-415.580269,1,-175.40353478418723
126.0,7.0,0,-205.01573604438454,,0,
127.0,7.0,0,-171.09021157794632,,0,
128.0,7.0,0,-141.38719590337132,,0,
129.0,7.0,0,-117.96934212220367,41.928143,1,159.89748512220368
130.0,7.0,0,-103.75492738105822,,0,
131.0,7.0,0,-101.04063763632439,,0,
132.0,7.0,0,-104.43976311467122,,0,
133.0,7.0,0,-107.13327225996181,36.982247,1,144.11551925996181
134.0,7.0,0,-104.58786854462232,,0,
135.0,7.0,0,-94.9994827475166,,0,
136.0,7.0,0,-79.74782156920992,,0,
137.0,7.0,0,-63.436894322396256,149.361714,1,212.79860832239626
138.0,7.0,0,-51.92723740439396,,0,
139.0,7.0,0,-50.32649133808445,,0,
140.0,7.0,0,-61.97272311791312,,0,
141.0,7.0,0,-85.30043701210525,-477.895147,1,-392.59470998789476
142.0,7.0,0,-111.96033026883379,,0,
143.0,7.0,0,-130.3100233922014,,0,
144.0,7.0,0,-135.56341273873113,,0,
145.0,7.0,0,-124.52732057054527,-224.675826,1,-100.14850542945473
146.0,7.0,0,-98.30121339939069,,0,
147.0,7.0,0,-65.28006256534718,,0,
148.0,7.0,0,-34.32753672800027,,0,
149.0,7.0,0,-15.009072433691472,121.456313,1,136.46538543369147
150.0,7.0,0,-14.978049449273385,,0,
151.0,7.0,0,-33.95688272966072,,0,
152.0,7.0,0,-71.90251962130424,,0,
153.0,7.0,0,-125.93675898527727,-97.214805,1,28.721953985277267
154.0,7.0,0,-191.80941470107064,,0,
155.0,7.0,0,-263.70895742834546,,0,
156.0,7.0,0,-336.51876963395625,,0,
157.0,7.0,0,-405.73185110266786,-458.080175,1,-52.348323897332136
158.0,7.0,0,-466.55623694858514,,0,
159.0,7.0,0,-516.9270453904755,,0,
160.0,7.0,0,-554.5393908969127,,0,
161.0,7.0,0,-577.1314897581469,-737.165172,1,-160.03368224185306
162.0,7.0,0,-580.7702117611188,,0,
163.0,7.0,0,-569.6546254849527,,0,
164.0,7.0,0,-545.2901975787245,,0,
165.0,7.0,0,-508.4172347733984,-521.194875,1,-12.777640226601648
166.0,7.0,0,-462.07248647417873,,0,
167.0,7.0,0,-409.65900682727806,,0,
168.0,7.0,0,-353.70100246858783,,0,
169.0,7.0,0,-297.4503412009217,-325.650114,1,-28.19977279907829
170.0,7.0,0,-244.50222115661018,,0,
171.0,7.0,0,-197.75104458350688,,0,
172.0,7.0,0,-157.47987788845785,,0,
173.0,7.0,0,-122.52104677376337,-211.73033,1,-89.20928322623664
174.0,7.0,0,-89.57602228876203,,0,
175.0,7.0,0,-60.084902150090784,,0,
176.0,7.0,0,-34.781166242435575,,0,
177.0,7.0,0,-15.055169554427266,-26.017899,1,-10.962729445572734
178.0,7.0,0,-4.813082315959036,,0,
179.0,7.0,0,-8.117521689273417,,0,
180.0,7.0,0,-22.445389314787462,,0,
181.0,7.0,0,-44.966589752119035,92.987468,1,137.95405775211904
182.0,7.0,0,-78.07885263860226,,0,
183.0,7.0,0,-117.06177645316347,,0,
184.0,7.0,0,-157.82024508458562,,0,
185.0,7.0,0,-197.01297848299146,-108.168893,1,88.84408548299146
186.0,7.0,0,-232.8379927368369,,0,
187.0,7.0,0,-259.6605190834962,,0,
188.0,7.0,0,-274.4530363054946,,0,
189.0,7.0,0,-276.724673562916,-434.133817,1,-157.40914343708403
190.0,7.0,0,-268.0550944507122,,0,
191.0,7.0,0,-250.60527339810506,,0,
192.0,7.0,0,-224.20132473646663,,0,
193.0,7.0,0,-189.036771772895,-145.212145,1,43.824626772895016
194.0,7.0,0,-147.5467334468849,,0,
195.0,7.0,0,-101.9947893647477,,0,
196.0,7.0,0,-53.4116612249054,,0,
197.0,7.0,0,-6.6500031584873796,239.757915,1,246.40791815848738
198.0,7.0,0,27.518641339382157,,0,
199.0,7.0,0,50.398084457498044,,0,
0.0,8.0,0,318.7427130101714,100.608673,1,-218.13404001017142
1.0,8.0,0,315.84866577293724,,0,
2.0,8.0,0,321.96418237453327,,0,
3.0,8.0,0,334.00051929219626,,0,
4.0,8.0,0,344.8903537680162,423.69887,1,78.80851623198379
5.0,8.0,0,346.34870999422856,,0,
6.0,8.0,0,336.2968064171728,,0,
7.0,8.0,0,315.73278375389054,,0,
8.0,8.0,0,286.7139011933468,277.826875,1,-8.887026193346856
9.0,8.0,0,251.2068098015152,,0,
10.0,8.0,0,211.0537367099896,,0,
11.0,8.0,0,168.40815238945652,,0,
12.0,8.0,0,125.47631359682418,125.878973,1,0.40265940317581794
13.0,8.0,0,83.78852960700169,,0,
14.0,8.0,0,43.905506887473166,,0,
15.0,8.0,0,5.312188262119889,,0,
16.0,8.0,0,-33.72010496119037,23.484405,1,57.20450996119037
17.0,8.0,0,-75.76365576224634,,0,
18.0,8.0,0,-119.60668745613657,,0,
19.0,8.0,0,-163.7342390457634,,0,
20.0,8.0,0,-206.57661817362532,-213.038226,1,-6.461607826374689
21.0,8.0,0,-246.65210339147598,,0,
22.0,8.0,0,-283.16596236731857,,0,
23.0,8.0,0,-315.56822313414887,,0,
24.0,8.0,0,-343.84232292394154,-249.076177,1,94.76614592394154
25.0,8.0,0,-369.1726999534294,,0,
26.0,8.0,0,-387.69748853333294,,0,
27.0,8.0,0,-396.96098695741966,,0,
28.0,8.0,0,-395.493725723587,-383.442378,1,12.051347723586957
29.0,8.0,0,-381.874604184879,,0,
30.0,8.0,0,-354.8222861222457,,0,
31.0,8.0,0,-316.69430289277807,,0,
32.0,8.0,0,-269.68392220465466,-470.685461,1,-201.0015387953453
33.0,8.0,0,-213.41510084015317,,0,
34.0,8.0,0,-159.47981550509576,,0,
35.0,8.0,0,-119.03882461623289,,0,
36.0,8.0,0,-97.43731044838205,-140.020799,1,-42.58348855161796
37.0,8.0,0,-91.32759366743267,,0,
38.0,8.0,0,-95.74247341929004,,0,
39.0,8.0,0,-106.95645752642304,,0,
40.0,8.0,0,-121.35877503734082,-275.106316,1,-153.74754096265917
41.0,8.0,0,-133.99313981994055,,0,
42.0,8.0,0,-148.0990726200398,,0,
43.0,8.0,0,-164.30864295142237,,0,
44.0,8.0,0,-183.05056716897525,-97.739994,1,85.31057316897525
45.0,8.0,0,-206.7259670542553,,0,
46.0,8.0,0,-234.62038089195266,,0,
47.0,8.0,0,-268.7722009392455,,0,
48.0,8.0,0,-310.4548119371757,-213.074032,1,97.3807799371757
49.0,8.0,0,-354.4313878599496,,0,
50.0,8.0,0,-395.03499475924764,,0,
51.0,8.0,0,-428.0670986993937,,0,
52.0,8.0,0,-448.74425422400236,-666.610001,1,-217.86574677599765
53.0,8.0,0,-449.2368071594974,,0,
54.0,8.0,0,-434.4333272492513,,0,
55.0,8.0,0,-411.4053880327847,,0,
56.0,8.0,0,-386.93966143904254,-256.941192,1,129.99846943904254
57.0,8.0,0,-367.8086655976949,,0,
58.0,8.0,0,-352.3101826047059,,0,
59.0,8.0,0,-338.267491560895,,0,
60.0,8.0,0,-324.38455147400964,-355.138664,1,-30.754112525990365
61.0,8.0,0,-309.7693521111505,,0,
62.0,8.0,0,-295.1875426066108,,0,
63.0,8.0,0,-280.67066048597917,,0,
64.0,8.0,0,-266.04113971826155,-202.762603,1,63.278536718261535
65.0,8.0,0,-251.26545324618928,,0,
66.0,8.0,0,-232.07819448440569,,0,
67.0,8.0,0,-203.99728084541857,,0,
68.0,8.0,0,-163.39718676463235,-420.51147,1,-257.1142832353676
69.0,8.0,0,-110.441348082677,,0,
70.0,8.0,0,-45.83763394947164,,0,
71.0,8.0,0,27.604473582468927,,0,
72.0,8.0,0,101.9901141433511,22.571104,1,-79.4190101433511
73.0,8.0,0,167.5650597953936,,0,
74.0,8.0,0,211.00681859086035,,0,
75.0,8.0,0,222.3654060884728,,0,
