x,y,cluster,trend,value,set,residual
54.0,1.0,0,-769.448094307154,,0,
55.0,1.0,0,-754.1112635771278,,0,
56.0,1.0,0,-733.4305194854969,,0,
57.0,1.0,0,-706.9935121713206,,0,
58.0,1.0,0,-673.4022742377128,,0,
59.0,1.0,0,-630.982119507622,-677.388051,1,-46.405931492378045
60.0,1.0,0,-579.9878742290894,,0,
61.0,1.0,0,-523.3616158859804,,0,
62.0,1.0,0,-462.60673086319,,0,
63.0,1.0,0,-398.2778119998984,,0,
64.0,1.0,0,-330.37437480851077,,0,
65.0,1.0,0,-258.7983823575196,-268.60293,1,-9.80454764248043
66.0,1.0,0,-184.05865834653378,,0,
67.0,1.0,0,-107.4335867826303,,0,
68.0,1.0,0,-30.101027228171006,,0,
69.0,1.0,0,46.679296317277476,,0,
70.0,1.0,3,121.30330342712114,,0,
71.0,1.0,3,191.3264520599041,201.262991,1,9.936538940095886
72.0,1.0,3,252.79537759005325,,0,
73.0,1.0,3,301.04948747792514,,0,
74.0,1.0,3,330.4709452938987,,0,
75.0,1.0,3,335.8872321426752,,0,
76.0,1.0,3,315.46056390949525,,0,
77.0,1.0,3,272.14838531333953,494.925935,1,222.77754968666045
78.0,1.0,3,210.65138677920913,,0,
79.0,1.0,3,135.88490885612555,,0,
80.0,1.0,3,54.78471771127079,,0,
81.0,1.0,3,-26.24228231588495,,0,
82.0,1.0,3,-102.78923343442148,,0,
83.0,1.0,3,-172.51513495488325,-141.565533,1,30.949601954883263
84.0,1.0,3,-234.57606038375525,,0,
85.0,1.0,3,-287.1930557289161,,0,
86.0,1.0,3,-329.8635142619605,,0,
87.0,1.0,3,-363.045878845267,,0,
88.0,1.0,3,-387.2470532039879,,0,
89.0,1.0,3,-403.0735631737625,-481.856197,1,-78.78263382623749
90.0,1.0,3,-412.6918278563535,,0,
91.0,1.0,3,-417.93719679361675,,0,
92.0,1.0,3,-419.6858348218375,,0,
93.0,1.0,3,-418.2461094908649,,0,
94.0,1.0,3,-413.4185008010827,,0,
95.0,1.0,3,-404.99760383937974,-428.033593,1,-23.03598916062026
96.0,1.0,3,-394.01880890427856,,0,
97.0,1.0,3,-383.04932384286076,,0,
98.0,1.0,3,-374.15459659928456,,0,
99.0,1.0,3,-369.0793085514197,,0,
100.0,1.0,3,-368.7954229324823,,0,
101.0,1.0,3,-372.94782392214984,-415.118207,1,-42.17038307785015
102.0,1.0,3,-380.4831808710005,,0,
103.0,1.0,3,-390.408820749959,,0,
104.0,1.0,3,-402.1520327742328,,0,
105.0,1.0,3,-414.9197321289648,,0,
106.0,1.0,3,-427.63894717080984,,0,
107.0,1.0,3,-438.50738230362185,-511.931728,1,-73.42434569637817
108.0,1.0,3,-443.8457307778299,,0,
109.0,1.0,3,-444.08274878992233,,0,
110.0,1.0,3,-439.1952620151278,,0,
111.0,1.0,3,-429.0639450455783,,0,
112.0,1.0,3,-414.24427394988015,,0,
113.0,1.0,3,-396.6590339288814,-116.69627,1,279.9627639288814
114.0,1.0,3,-380.16162644754513,,0,
115.0,1.0,3,-367.97022146594827,,0,
116.0,1.0,3,-356.7324876486091,,0,
117.0,1.0,3,-343.2059754807269,,0,
118.0,1.0,3,-327.2033237424912,,0,
119.0,1.0,3,-311.01839962170925,-207.56239,1,103.45600962170926
120.0,1.0,3,-298.5952206485672,,0,
121.0,1.0,3,-287.85209068949916,,0,
122.0,1.0,3,-277.630140972964,,0,
123.0,1.0,3,-267.3674305916502,,0,
124.0,1.0,3,-256.70173411333235,,0,
125.0,1.0,3,-244.7891893297201,-322.327174,1,-77.53798467027991
126.0,1.0,3,-228.72324847464915,,0,
127.0,1.0,3,-206.40329652477521,,0,
128.0,1.0,3,-182.70013542170636,,0,
129.0,1.0,3,-162.6310536855599,,0,
130.0,1.0,3,-147.80405007032095,,0,
131.0,1.0,3,-135.89233368227724,-276.961617,1,-141.06928331772275
132.0,1.0,1,-121.62122168275528,,0,
133.0,1.0,1,-107.60671567800455,,0,
134.0,1.0,1,-95.13206128479214,,0,
135.0,1.0,1,-84.91113156976644,,0,
136.0,1.0,1,-78.06356872839388,,0,
137.0,1.0,1,-77.32458531297743,142.002532,1,219.32711731297744
138.0,1.0,1,-87.97837612900184,,0,
139.0,1.0,1,-103.14564688596874,,0,
