x,y,value,trend,cluster,set
549507.731488,6811124.801129,,-206.5846345461905,-1.0,-1
549557.731488,6811124.801129,,-186.38487852737308,-1.0,-1
549607.731488,6811124.801129,,-164.73063380643725,-1.0,-1
549657.731488,6811124.801129,,-141.53835270740092,-1.0,-1
549707.731488,6811124.801129,,-116.726149472408,-1.0,-1
549757.731488,6811124.801129,,-90.21532310312614,-1.0,-1
549807.731488,6811124.801129,,-61.931957613676786,-1.0,-1
549857.731488,6811124.801129,,-31.80855076573789,-1.0,-1
549907.731488,6811124.801129,,0.21438227966427803,-1.0,-1
549957.731488,6811124.801129,,34.18678446114063,-1.0,-1
550007.731488,6811124.801129,,70.1476637609303,-1.0,-1
550057.731488,6811124.801129,,108.123878210783,-1.0,-1
550107.731488,6811124.801129,,148.12913818843663,-1.0,-1
550157.731488,6811124.801129,,190.16325426846743,-1.0,-1
550207.731488,6811124.801129,,234.2116475328803,-1.0,-1
550257.731488,6811124.801129,,280.2451272010803,-1.0,-1
550307.731488,6811124.801129,,328.21992829814553,-1.0,-1
550357.731488,6811124.801129,,378.0779925715178,-1.0,-1
550407.731488,6811124.801129,,429.747466949746,-1.0,-1
550457.731488,6811124.801129,,483.143388398923,-1.0,-1
550507.731488,6811124.801129,,538.1685209143907,-1.0,-1
550557.731488,6811124.801129,,594.7143093701452,-1.0,-1
550607.731488,6811124.801129,,652.6619163900614,-1.0,-1
550657.731488,6811124.801129,,711.8833116404712,-1.0,-1
550707.731488,6811124.801129,,772.242386167869,-1.0,-1
550757.731488,6811124.801129,,833.596070099622,-1.0,-1
550807.731488,6811124.801129,,895.7954353298992,-1.0,-1
550857.731488,6811124.801129,,958.6867703255266,-1.0,-1
550907.731488,6811124.801129,,1022.1126175988466,-1.0,-1
550957.731488,6811124.801129,,1085.9127672468312,-1.0,-1
551007.731488,6811124.801129,,1149.9252032004297,-1.0,-1
551057.731488,6811124.801129,,1213.9870001673698,-1.0,-1
551107.731488,6811124.801129,,1277.9351707063615,-1.0,-1
