x,y,value,trend,cluster,set
554157.731488,6811124.801129,,1694.0382607579231,-1.0,-1
554207.731488,6811124.801129,,1719.9016260802746,-1.0,-1
554257.731488,6811124.801129,,1743.0269761681557,-1.0,-1
554307.731488,6811124.801129,,1763.0506130456924,-1.0,-1
554357.731488,6811124.801129,,1779.5733259916306,-1.0,-1
554407.731488,6811124.801129,,1792.1567176878452,-1.0,-1
554457.731488,6811124.801129,,1800.3197270035744,-1.0,-1
554507.731488,6811124.801129,,1803.5356010198593,-1.0,-1
554557.731488,6811124.801129,,1801.229620397091,-1.0,-1
554607.731488,6811124.801129,,1792.7778242528439,-1.0,-1
554657.731488,6811124.801129,,1777.5069405138493,-1.0,-1
554707.731488,6811124.801129,,1754.6958628296852,-1.0,-1
554757.731488,6811124.801129,,1723.5793536007404,2.0,0
554807.731488,6811124.801129,,1683.3560109436512,2.0,0
554857.731488,6811124.801129,,1633.2049296498299,2.0,0
554907.731488,6811124.801129,,1572.3191968798637,2.0,0
554957.731488,6811124.801129,,1499.970275759697,2.0,0
555007.731488,6811124.801129,,1415.6409041583538,2.0,0
555057.731488,6811124.801129,,1319.3735983371735,2.0,0
555107.731488,6811124.801129,,1212.659454509616,2.0,0
555157.731488,6811124.801129,,1099.235003978014,2.0,0
555207.731488,6811124.801129,,981.1578271687031,2.0,0
555257.731488,6811124.801129,439.156095,845.012232363224,2.0,1
555307.731488,6811124.801129,,677.5917932093143,2.0,0
555357.731488,6811124.801129,,517.6395718753338,6.0,0
555407.731488,6811124.801129,,384.2436567544937,6.0,0
555457.731488,6811124.801129,,264.228977560997,6.0,0
555507.731488,6811124.801129,,151.8123632967472,6.0,0
555557.731488,6811124.801129,,62.79721277952194,6.0,0
555607.731488,6811124.801129,,21.052626699209213,6.0,0
555657.731488,6811124.801129,,44.579745054244995,6.0,0
555707.731488,6811124.801129,,143.41187778115273,6.0,0
555757.731488,6811124.801129,,320.48089918494225,6.0,0
555807.731488,6811124.801129,,570.3149389624596,6.0,0
555857.731488,6811124.801129,,879.866935133934,6.0,0
555907.731488,6811124.801129,,1225.0305289179087,6.0,0
555957.731488,6811124.801129,,1562.792292624712,6.0,0
556007.731488,6811124.801129,,1830.7799770832062,6.0,0
556057.731488,6811124.801129,,1962.717885017395,6.0,0
556107.731488,6811124.801129,,1923.113885998726,6.0,0
556157.731488,6811124.801129,,1735.261636942625,6.0,0
556207.731488,6811124.801129,,1464.8991413712502,6.0,0
556257.731488,6811124.801129,,1176.3524823188782,6.0,0
556307.731488,6811124.801129,,910.2683477401733,6.0,0
556357.731488,6811124.801129,,689.4163370728493,6.0,0
556407.731488,6811124.801129,,521.6618423908949,6.0,0
556457.731488,6811124.801129,,397.35637533664703,6.0,0
556507.731488,6811124.801129,,298.74745458364487,6.0,0
556557.731488,6811124.801129,,214.53241258859634,6.0,0
556607.731488,6811124.801129,,143.23909175395966,6.0,0
556657.731488,6811124.801129,,86.84320256114006,6.0,0
556707.731488,6811124.801129,,45.55730463564396,6.0,0
556757.731488,6811124.801129,,18.331965625286102,6.0,0
556807.731488,6811124.801129,,4.894798427820206,6.0,0
556857.731488,6811124.801129,,4.8226945996284485,6.0,0
556907.731488,6811124.801129,,14.234237253665924,6.0,0
556957.731488,6811124.801129,,21.37656083703041,6.0,0
557007.731488,6811124.801129,,13.707680761814117,6.0,0
557057.731488,6811124.801129,,-0.6784317493438721,6.0,0
557107.731488,6811124.801129,,-13.461086109280586,6.0,0
557157.731488,6811124.801129,,-22.393811106681824,6.0,0
557207.731488,6811124.801129,,-27.258264511823654,6.0,0
557257.731488,6811124.801129,,-28.04817247390747,6.0,0
557307.731488,6811124.801129,,-24.313317596912384,6.0,0
557357.731488,6811124.801129,,-15.268163681030273,6.0,0
557407.731488,6811124.801129,,-0.029341131448745728,6.0,0
557457.731488,6811124.801129,,22.557910442352295,6.0,0
557507.731488,6811124.801129,,54.32166524231434,6.0,0
557557.731488,6811124.801129,,98.11144042015076,6.0,0
557607.731488,6811124.801129,,157.8094957768917,6.0,0
557657.731488,6811124.801129,,236.78493058681488,6.0,0
557707.731488,6811124.801129,,333.6639574766159,6.0,0
557757.731488,6811124.801129,,436.7015326321125,6.0,0
557807.731488,6811124.801129,,521.2989733815193,6.0,0
557857.731488,6811124.801129,,557.564796090126,6.0,0
557907.731488,6811124.801129,,527.856300920248,6.0,0
