x,y,value,trend,cluster,set
555557.731488,6811124.801129,,316.78616818692535,6.0,0
555607.731488,6811124.801129,,347.5557895046659,6.0,0
555657.731488,6811124.801129,,380.6657141279429,6.0,0
555707.731488,6811124.801129,,416.6174714579247,6.0,0
555757.731488,6811124.801129,,455.97307678870857,6.0,0
555807.731488,6811124.801129,,499.3143095271662,6.0,0
555857.731488,6811124.801129,,547.1748200394213,6.0,0
555907.731488,6811124.801129,,599.9325492726639,6.0,0
555957.731488,6811124.801129,,657.649403013289,6.0,0
556007.731488,6811124.801129,,719.8517478001304,6.0,0
556057.731488,6811124.801129,,785.2666853107512,6.0,0
556107.731488,6811124.801129,,851.5756860529073,6.0,0
556157.731488,6811124.801129,,915.331123827491,6.0,0
556207.731488,6811124.801129,,972.2949764784425,6.0,0
556257.731488,6811124.801129,,1018.4606359861791,6.0,0
556307.731488,6811124.801129,,1051.5292130596936,6.0,0
556357.731488,6811124.801129,,1071.7702673487365,6.0,0
556407.731488,6811124.801129,,1081.4947805057745,6.0,0
556457.731488,6811124.801129,,1083.8333366829902,6.0,0
556507.731488,6811124.801129,,1081.8324269200675,6.0,0
556557.731488,6811124.801129,,1078.0827394118533,6.0,0
556607.731488,6811124.801129,,1074.6513085803017,6.0,0
556657.731488,6811124.801129,,1073.1197384065017,6.0,0
556707.731488,6811124.801129,,1074.642826792784,6.0,0
556757.731488,6811124.801129,,1080.0038066701964,6.0,0
556807.731488,6811124.801129,,1089.6640443324577,6.0,0
556857.731488,6811124.801129,,1103.8091953359544,6.0,0
556907.731488,6811124.801129,,1122.3926028101705,6.0,0
556957.731488,6811124.801129,,1145.175009666942,6.0,0
557007.731488,6811124.801129,,1171.7589564472437,6.0,0
557057.731488,6811124.801129,,1201.616590722464,6.0,0
557107.731488,6811124.801129,,1234.110550279729,6.0,0
557157.731488,6811124.801129,,1268.5086135538295,6.0,0
557207.731488,6811124.801129,,1303.9936433171388,6.0,0
557257.731488,6811124.801129,,1339.6708878930658,6.0,0
557307.731488,6811124.801129,,1374.574975434225,6.0,0
557357.731488,6811124.801129,,1407.6790164564736,6.0,0
557407.731488,6811124.801129,,1437.9081769492477,6.0,0
557457.731488,6811124.801129,,1464.1599118541926,6.0,0
557507.731488,6811124.801129,,1485.332705683075,6.0,0
557557.731488,6811124.801129,,1500.3645310187712,6.0,0
557607.731488,6811124.801129,,1508.2811485491693,6.0,0
557657.731488,6811124.801129,,1508.2527171690017,6.0,0
557707.731488,6811124.801129,,1499.6550145393703,6.0,0
557757.731488,6811124.801129,,1482.1292519178241,6.0,0
557807.731488,6811124.801129,,1455.6326991729438,6.0,0
557857.731488,6811124.801129,,1420.4719491498545,6.0,0
557907.731488,6811124.801129,,1377.3121818723157,6.0,0
557957.731488,6811124.801129,,1327.1590617131442,6.0,0
558007.731488,6811124.801129,,1271.3139634104446,6.0,0
558057.731488,6811124.801129,,1211.3068189900368,6.0,0
558107.731488,6811124.801129,,1148.8131354681682,6.0,0
558157.731488,6811124.801129,,1085.5625881487504,6.0,0
558207.731488,6811124.801129,,1023.2466151001863,6.0,0
558257.731488,6811124.801129,,963.4322471083142,6.0,0
558307.731488,6811124.801129,,907.4891016511247,6.0,0
558357.731488,6811124.801129,,856.5355038903654,6.0,0
558407.731488,6811124.801129,,811.4074182473123,6.0,0
558457.731488,6811124.801129,,772.6504438221455,6.0,0
558507.731488,6811124.801129,,740.5318633993156,6.0,0
558557.731488,6811124.801129,,715.0680834823288,6.0,0
558607.731488,6811124.801129,,696.0628503265325,6.0,0
558657.731488,6811124.801129,,683.1521867548581,6.0,0
558707.731488,6811124.801129,,675.8521709181368,6.0,0
558757.731488,6811124.801129,,673.6056559281424,6.0,0
558807.731488,6811124.801129,,675.8243904351257,6.0,0
558857.731488,6811124.801129,,681.9239256158471,6.0,0
558907.731488,6811124.801129,,691.3499443696346,6.0,0
558957.731488,6811124.801129,,703.5958789279684,6.0,0
559007.731488,6811124.801129,,718.2126584048383,6.0,0
559057.731488,6811124.801129,,734.8120358660817,6.0,0
559107.731488,6811124.801129,,753.0651800497435,6.0,0
559157.731488,6811124.801129,,772.6981492107734,6.0,0
559207.731488,6811124.801129,,793.4856085814536,6.0,0
559257.731488,6811124.801129,,815.2438218351454,6.0,0
559307.731488,6811124.801129,,837.8236285619787,-1.0,-1
559357.731488,6811124.801129,,861.1038569323719,-1.0,-1
559407.731488,6811124.801129,,884.9854257879779,-1.0,-1
559457.731488,6811124.801129,,909.3862546388991,-1.0,-1
559507.731488,6811124.801129,,934.237010831479,-1.0,-1
559557.731488,6811124.801129,,959.4776653759181,-1.0,-1
559607.731488,6811124.801129,,985.0547933038324,-1.0,-1
559657.731488,6811124.801129,,1010.919533977285,-1.0,-1
559707.731488,6811124.801129,,1037.0261176531203,-1.0,-1
559757.731488,6811124.801129,,1063.3308614455163,-1.0,-1
559807.731488,6811124.801129,,1089.7915425333194,-1.0,-1
559857.731488,6811124.801129,,1116.3670628434047,-1.0,-1
559907.731488,6811124.801129,,1143.017329336144,-1.0,-1
559957.731488,6811124.801129,,1169.7032854789868,-1.0,-1
560007.731488,6811124.801129,,1196.3870395841077,-1.0,-1
560057.731488,6811124.801129,,1223.0320477671921,-1.0,-1
560107.731488,6811124.801129,,1249.603318175301,-1.0,-1
560157.731488,6811124.801129,,1276.0676124440506,-1.0,-1
560207.731488,6811124.801129,,1302.393627780024,-1.0,-1
560257.731488,6811124.801129,,1328.5521488673985,-1.0,-1
560307.731488,6811124.801129,,1354.5161639289,-1.0,-1
560357.731488,6811124.801129,,1380.2609426872805,-1.0,-1
560407.731488,6811124.801129,,1405.7640769807622,-1.0,-1
560457.731488,6811124.801129,,1431.005486452952,-1.0,-1
560507.731488,6811124.801129,,1455.9673927552067,-1.0,-1
560557.731488,6811124.801129,,1480.6342668542638,-1.0,-1
560607.731488,6811124.801129,,1504.9927535303868,-1.0,-1
560657.731488,6811124.801129,,1529.0315779997036,-1.0,-1
560707.731488,6811124.801129,,1552.741438696161,-1.0,-1
560757.731488,6811124.801129,,1576.1148900119588,-1.0,-1
560807.731488,6811124.801129,,1599.1462185597047,-1.0,-1
560857.731488,6811124.801129,,1621.831316165626,-1.0,-1
560907.731488,6811124.801129,,1644.1675515931565,-1.0,-1
560957.731488,6811124.801129,,1666.1536436164752,-1.0,-1
561007.731488,6811124.801129,,1687.7895369017497,-1.0,-1
561057.731488,6811124.801129,,1709.0762818716466,-1.0,-1
561107.731488,6811124.801129,,1730.015919888392,-1.0,-1
561157.731488,6811124.801129,,1750.6113741239533,-1.0,-1
561207.731488,6811124.801129,,1770.8663468412124,-1.0,-1
561257.731488,6811124.801129,,1790.7852231524885,-1.0,-1
561307.731488,6811124.801129,,1810.3729816307314,-1.0,-1
561357.731488,6811124.801129,,1829.6351114846766,-1.0,-1
561407.731488,6811124.801129,,1848.5775363850407,-1.0,-1
561457.731488,6811124.801129,,1867.2065446153283,-1.0,-1
561507.731488,6811124.801129,,1885.5287254108116,-1.0,-1
561557.731488,6811124.801129,,1903.5509110745043,-1.0,-1
561607.731488,6811124.801129,,1921.2801246978343,-1.0,-1
561657.731488,6811124.801129,,1938.7235329709947,-1.0,-1
561707.731488,6811124.801129,,1955.8884038934484,-1.0,-1
561757.731488,6811124.801129,,1972.7820689110085,-1.0,-1
561807.731488,6811124.801129,,1989.4118893677369,-1.0,-1
561857.731488,6811124.801129,,2005.7852266007103,-1.0,-1
561907.731488,6811124.801129,,2021.9094156133942,-1.0,-1
561957.731488,6811124.801129,,2037.7917421236634,-1.0,-1
562007.731488,6811124.801129,,2053.4394222721457,-1.0,-1
562057.731488,6811124.801129,,2068.8595852851868,-1.0,-1
562107.731488,6811124.801129,,2084.059258317109,-1.0,-1
562157.731488,6811124.801129,,2099.04535367433,-1.0,-1
562207.731488,6811124.801129,,2113.8246578853577,-1.0,-1
562257.731488,6811124.801129,,2128.4038226241246,-1.0,-1
562307.731488,6811124.801129,,2142.7893572254106,-1.0,-1
562357.731488,6811124.801129,,2156.987622597255,-1.0,-1
562407.731488,6811124.801129,,2171.004826449789,-1.0,-1
562457.731488,6811124.801129,,2184.847019635141,-1.0,-1
562507.731488,6811124.801129,,2198.5200935150497,-1.0,-1
562557.731488,6811124.801129,,2212.0297782281414,-1.0,-1
562607.731488,6811124.801129,,2225.3816417437047,-1.0,-1
562657.731488,6811124.801129,,2238.5810896353796,-1.0,-1
562707.731488,6811124.801129,,2251.6333654001355,-1.0,-1
562757.731488,6811124.801129,,2264.5435513881966,-1.0,-1
562807.731488,6811124.801129,,2277.316570165567,-1.0,-1
562857.731488,6811124.801129,,2289.9571862779558,-1.0,-1
562907.731488,6811124.801129,,2302.470008371398,-1.0,-1
562957.731488,6811124.801129,,2314.8594915820286,-1.0,-1
563007.731488,6811124.801129,,2327.129940217361,-1.0,-1
563057.731488,6811124.801129,,2339.285510541871,-1.0,-1
563107.731488,6811124.801129,,2351.330213945359,-1.0,-1
563157.731488,6811124.801129,,2363.267920012586,-1.0,-1
563207.731488,6811124.801129,,2375.102359836921,-1.0,-1
563257.731488,6811124.801129,,2386.83712942712,-1.0,-1
563307.731488,6811124.801129,,2398.4756931038573,-1.0,-1
563357.731488,6811124.801129,,2410.0213869959116,-1.0,-1
563407.731488,6811124.801129,,2421.477422562428,-1.0,-1
563457.731488,6811124.801129,,2432.8468900592998,-1.0,-1
563507.731488,6811124.801129,,2444.1327621256933,-1.0,-1
563557.731488,6811124.801129,,2455.3378971777856,-1.0,-1
563607.731488,6811124.801129,,2466.4650430162437,-1.0,-1
563657.731488,6811124.801129,,2477.516840118915,-1.0,-1
563707.731488,6811124.801129,,2488.4958250960335,-1.0,-1
563757.731488,6811124.801129,,2499.4044341081753,-1.0,-1
563807.731488,6811124.801129,,2510.2450060304254,-1.0,-1
542557.731488,6811174.801129,,886.6238877382129,-1.0,-1
542607.731488,6811174.801129,,880.1051606535912,-1.0,-1
542657.731488,6811174.801129,,873.5295249503106,-1.0,-1
542707.731488,6811174.801129,,866.8949908744544,-1.0,-1
542757.731488,6811174.801129,,860.1995058655739,-1.0,-1
542807.731488,6811174.801129,,853.4409550037235,-1.0,-1
542857.731488,6811174.801129,,846.6171612106264,-1.0,-1
542907.731488,6811174.801129,,839.72588660568,-1.0,-1
542957.731488,6811174.801129,,832.7648332491517,-1.0,-1
543007.731488,6811174.801129,,825.7316448651254,-1.0,-1
543057.731488,6811174.801129,,818.623908303678,-1.0,-1
543107.731488,6811174.801129,,811.4391559138894,-1.0,-1
543157.731488,6811174.801129,,804.1748678684235,-1.0,-1
543207.731488,6811174.801129,,796.8284751269966,-1.0,-1
543257.731488,6811174.801129,,789.397362742573,-1.0,-1
543307.731488,6811174.801129,,781.878873668611,-1.0,-1
543357.731488,6811174.801129,,774.2703130058944,-1.0,-1
543407.731488,6811174.801129,,766.5689526870847,-1.0,-1
543457.731488,6811174.801129,,758.7720370385796,-1.0,-1
543507.731488,6811174.801129,,750.8767884559929,-1.0,-1
543557.731488,6811174.801129,,742.8804140985012,-1.0,-1
543607.731488,6811174.801129,,734.7801126888953,-1.0,-1
543657.731488,6811174.801129,,726.5730824982747,-1.0,-1
543707.731488,6811174.801129,,718.2565297819674,-1.0,-1
543757.731488,6811174.801129,,709.8276775572449,-1.0,-1
543807.731488,6811174.801129,,701.2837756462395,-1.0,-1
543857.731488,6811174.801129,,692.6221108976752,-1.0,-1
543907.731488,6811174.801129,,683.8400185108185,-1.0,-1
543957.731488,6811174.801129,,674.9348936527967,-1.0,-1
544007.731488,6811174.801129,,665.9042040728964,-1.0,-1
544057.731488,6811174.801129,,656.7455031713471,-1.0,-1
544107.731488,6811174.801129,,647.4564439523965,-1.0,-1
544157.731488,6811174.801129,,638.0347932148725,-1.0,-1
544207.731488,6811174.801129,,628.4784466028214,-1.0,-1
544257.731488,6811174.801129,,618.7854440715164,-1.0,-1
544307.731488,6811174.801129,,608.9539857860655,-1.0,-1
