x,y,val,clust
12.0,12.0,230.129088,0.0
20.0,12.0,-215.514907,0.0
28.0,12.0,-390.223825,0.0
36.0,12.0,345.067705,0.0
44.0,12.0,4.330302,0.0
52.0,12.0,57.309256,0.0
60.0,12.0,-45.298145,0.0
68.0,12.0,-354.772481,0.0
76.0,12.0,393.438981,3.0
84.0,12.0,-218.623771,3.0
92.0,12.0,-347.477927,3.0
100.0,12.0,-168.424107,3.0
108.0,12.0,-776.85928,3.0
116.0,12.0,-368.121004,3.0
124.0,12.0,-448.695112,3.0
132.0,12.0,-434.476408,1.0
140.0,12.0,1050.849331,1.0
148.0,12.0,-242.577485,1.0
156.0,12.0,32.610099,1.0
164.0,12.0,-422.569633,1.0
172.0,12.0,-139.495573,2.0
180.0,12.0,460.602057,2.0
188.0,12.0,-486.987334,2.0
196.0,12.0,-111.261807,2.0
3.0,13.0,191.439574,0.0
11.0,13.0,266.120158,0.0
19.0,13.0,-198.576444,0.0
27.0,13.0,-311.761432,0.0
35.0,13.0,150.625904,0.0
43.0,13.0,-154.090801,0.0
51.0,13.0,63.050051,0.0
59.0,13.0,70.561762,0.0
67.0,13.0,-294.772831,0.0
75.0,13.0,459.640893,3.0
83.0,13.0,-199.544617,3.0
91.0,13.0,-389.739494,3.0
99.0,13.0,-99.486229,3.0
107.0,13.0,-778.771369,3.0
115.0,13.0,-388.721744,3.0
123.0,13.0,-336.20684,3.0
131.0,13.0,-395.556497,1.0
139.0,13.0,556.869722,1.0
147.0,13.0,-219.104109,1.0
155.0,13.0,213.670026,1.0
163.0,13.0,-284.281275,1.0
171.0,13.0,31.066062,2.0
179.0,13.0,399.421852,2.0
187.0,13.0,-523.092757,2.0
195.0,13.0,-49.110243,2.0
2.0,14.0,361.815164,0.0
10.0,14.0,133.221358,0.0
18.0,14.0,-187.352807,0.0
26.0,14.0,-188.721345,0.0
34.0,14.0,-58.99555,0.0
42.0,14.0,-250.721655,0.0
50.0,14.0,-74.466875,0.0
58.0,14.0,-70.873942,0.0
66.0,14.0,-203.821156,0.0
74.0,14.0,516.500093,3.0
82.0,14.0,-187.821058,3.0
90.0,14.0,-184.819651,3.0
98.0,14.0,196.606753,3.0
106.0,14.0,-733.725519,3.0
114.0,14.0,-493.644052,3.0
122.0,14.0,-456.461701,3.0
130.0,14.0,-346.803889,3.0
138.0,14.0,149.858698,1.0
146.0,14.0,250.813006,1.0
154.0,14.0,245.314339,1.0
162.0,14.0,139.066291,1.0
170.0,14.0,12.204299,2.0
178.0,14.0,127.180657,2.0
186.0,14.0,-357.465114,2.0
194.0,14.0,383.074577,2.0
1.0,15.0,447.600719,0.0
9.0,15.0,-14.257122,0.0
17.0,15.0,-236.944458,0.0
25.0,15.0,-261.395185,0.0
33.0,15.0,-71.775119,0.0
41.0,15.0,-225.914996,0.0
49.0,15.0,-81.394956,0.0
57.0,15.0,-234.624518,0.0
65.0,15.0,-191.489585,0.0
73.0,15.0,409.952075,3.0
81.0,15.0,-183.110743,3.0
89.0,15.0,127.639495,3.0
97.0,15.0,442.29487,3.0
105.0,15.0,-647.266898,3.0
113.0,15.0,-658.073518,3.0
121.0,15.0,-489.884843,3.0
129.0,15.0,-233.578651,3.0
137.0,15.0,198.666504,1.0
145.0,15.0,470.54225,1.0
153.0,15.0,280.221248,1.0
161.0,15.0,252.400096,1.0
169.0,15.0,-231.171224,2.0
177.0,15.0,140.205052,2.0
185.0,15.0,-28.503191,2.0
193.0,15.0,712.019164,2.0
0.0,16.0,343.430565,0.0
8.0,16.0,-2.621592,0.0
16.0,16.0,-329.206281,0.0
24.0,16.0,-398.480932,0.0
32.0,16.0,-24.507013,0.0
40.0,16.0,-237.826716,0.0
48.0,16.0,-226.508564,0.0
56.0,16.0,-157.064434,0.0
64.0,16.0,-241.085285,0.0
72.0,16.0,366.225847,0.0
80.0,16.0,-69.379117,3.0
88.0,16.0,232.973074,3.0
96.0,16.0,409.802418,3.0
104.0,16.0,-429.410116,3.0
112.0,16.0,-689.123028,3.0
120.0,16.0,-467.803058,3.0
128.0,16.0,24.135069,3.0
136.0,16.0,-50.713558,1.0
144.0,16.0,845.07847,1.0
152.0,16.0,-71.960354,1.0
160.0,16.0,679.61685,1.0
168.0,16.0,-128.300592,2.0
176.0,16.0,66.314358,2.0
184.0,16.0,146.680197,2.0
