x,y,val
4.0,3.0,507.763645
5.0,3.0,637.964308
6.0,3.0,607.268099
7.0,3.0,474.518078
8.0,3.0,371.884294
9.0,3.0,332.979326
10.0,3.0,250.17076
11.0,3.0,-22.061869
12.0,3.0,-262.147997
13.0,3.0,-318.828084
14.0,3.0,-285.100351
15.0,3.0,-261.212836
16.0,3.0,-306.47464
17.0,3.0,-300.926311
18.0,3.0,-226.303676
19.0,3.0,-173.625204
20.0,3.0,-223.639906
21.0,3.0,-283.500679
22.0,3.0,-326.278368
23.0,3.0,-397.135767
24.0,3.0,-426.004259
25.0,3.0,-448.919
26.0,3.0,-495.887352
27.0,3.0,-510.908553
28.0,3.0,-549.52929
29.0,3.0,-570.988468
30.0,3.0,-570.202517
31.0,3.0,-532.118557
32.0,3.0,-498.399198
33.0,3.0,-405.54487
34.0,3.0,-294.741858
35.0,3.0,-222.181576
36.0,3.0,-146.636626
37.0,3.0,-165.224073
38.0,3.0,-258.381608
39.0,3.0,-388.541911
40.0,3.0,-481.929594
41.0,3.0,-562.743569
42.0,3.0,-566.891983
43.0,3.0,-540.452883
44.0,3.0,-581.536034
45.0,3.0,-662.601625
46.0,3.0,-783.88465
47.0,3.0,-840.763116
48.0,3.0,-795.767135
49.0,3.0,-707.43854
50.0,3.0,-730.97843
51.0,3.0,-793.242349
52.0,3.0,-770.580367
53.0,3.0,-630.204898
54.0,3.0,-580.554656
55.0,3.0,-659.47875
56.0,3.0,-724.038007
57.0,3.0,-756.821022
58.0,3.0,-747.779122
59.0,3.0,-670.192044
60.0,3.0,-541.521172
61.0,3.0,-468.440649
62.0,3.0,-420.248759
63.0,3.0,-421.478754
64.0,3.0,-281.290195
65.0,3.0,-48.957117
66.0,3.0,67.233506
67.0,3.0,37.844186
68.0,3.0,11.297957
69.0,3.0,22.475374
70.0,3.0,49.017939
71.0,3.0,214.086222
72.0,3.0,463.519569
73.0,3.0,695.273652
74.0,3.0,783.159896
75.0,3.0,687.146364
76.0,3.0,629.629187
77.0,3.0,452.382242
78.0,3.0,199.865015
79.0,3.0,132.639327
80.0,3.0,70.305684
81.0,3.0,-130.811804
82.0,3.0,-251.803458
83.0,3.0,-239.68247
84.0,3.0,-344.717253
85.0,3.0,-453.617325
86.0,3.0,-416.857841
87.0,3.0,-439.458719
88.0,3.0,-481.042825
89.0,3.0,-465.485028
90.0,3.0,-324.43939
91.0,3.0,-309.609755
92.0,3.0,-435.906674
93.0,3.0,-449.170623
94.0,3.0,-415.606322
95.0,3.0,-419.432529
96.0,3.0,-419.032433
97.0,3.0,-256.0619
98.0,3.0,-146.594512
99.0,3.0,-242.416623
100.0,3.0,-402.007668
101.0,3.0,-505.862818
102.0,3.0,-483.176053
103.0,3.0,-342.002943
104.0,3.0,-215.38555
105.0,3.0,-255.141402
106.0,3.0,-496.379204
107.0,3.0,-662.73816
108.0,3.0,-675.488484
109.0,3.0,-609.627525
110.0,3.0,-594.375634
111.0,3.0,-556.071139
112.0,3.0,-411.488913
113.0,3.0,-329.23385
114.0,3.0,-400.204864
115.0,3.0,-525.654905
116.0,3.0,-512.264038
117.0,3.0,-464.676743
118.0,3.0,-437.489172
119.0,3.0,-291.241076
120.0,3.0,-103.393269
121.0,3.0,-151.327318
122.0,3.0,-365.635556
123.0,3.0,-297.711302
124.0,3.0,-83.66632
125.0,3.0,48.962097
126.0,3.0,83.398049
127.0,3.0,-8.39102
128.0,3.0,-2.894188
129.0,3.0,60.115387
130.0,3.0,112.803442
131.0,3.0,110.530916
132.0,3.0,73.275139
133.0,3.0,-8.445853
134.0,3.0,-102.272924
135.0,3.0,-91.264003
136.0,3.0,-107.708689
137.0,3.0,-200.452593
138.0,3.0,-337.948409
139.0,3.0,-404.310482
140.0,3.0,-415.845842
141.0,3.0,-367.652247
142.0,3.0,-296.251861
143.0,3.0,-281.704892
144.0,3.0,-304.399582
145.0,3.0,-309.537094
146.0,3.0,-271.715777
147.0,3.0,-220.705378
148.0,3.0,-37.099415
149.0,3.0,166.472395
150.0,3.0,208.953231
151.0,3.0,95.217531
152.0,3.0,-126.774924
153.0,3.0,-335.376919
154.0,3.0,-496.290314
155.0,3.0,-562.799088
156.0,3.0,-672.452695
157.0,3.0,-799.88764
158.0,3.0,-844.664921
159.0,3.0,-810.550289
160.0,3.0,-756.117213
161.0,3.0,-730.906792
162.0,3.0,-667.789367
163.0,3.0,-636.741737
164.0,3.0,-698.89895
165.0,3.0,-697.441316
166.0,3.0,-539.402422
167.0,3.0,-289.646541
168.0,3.0,-162.868826
169.0,3.0,-152.474744
170.0,3.0,-146.703242
171.0,3.0,-205.399658
172.0,3.0,-347.809094
173.0,3.0,-424.878274
174.0,3.0,-442.672942
175.0,3.0,-523.190302
176.0,3.0,-594.446763
177.0,3.0,-612.211674
178.0,3.0,-541.778837
179.0,3.0,-501.715573
180.0,3.0,-582.194644
181.0,3.0,-636.257718
182.0,3.0,-627.660896
183.0,3.0,-565.001921
184.0,3.0,-449.356053
185.0,3.0,-354.885105
186.0,3.0,-304.903034
187.0,3.0,-235.433299
188.0,3.0,-318.817583
189.0,3.0,-524.349584
190.0,3.0,-605.978494
191.0,3.0,-484.154473
192.0,3.0,-315.891876
193.0,3.0,-285.080159
194.0,3.0,-321.558852
195.0,3.0,-354.32958
196.0,3.0,-427.278532
197.0,3.0,-403.096189
198.0,3.0,-221.477103
199.0,3.0,93.645796
0.0,4.0,414.74216
1.0,4.0,456.71742
2.0,4.0,441.47276
3.0,4.0,476.19799
4.0,4.0,566.006328
5.0,4.0,677.005026
6.0,4.0,585.102684
7.0,4.0,382.292969
8.0,4.0,275.633354
9.0,4.0,247.376189
10.0,4.0,192.505117
11.0,4.0,-49.766833
12.0,4.0,-249.533889
13.0,4.0,-295.861224
14.0,4.0,-274.170233
15.0,4.0,-259.369978
16.0,4.0,-260.143065
17.0,4.0,-244.00442
18.0,4.0,-203.063327
19.0,4.0,-150.565892
20.0,4.0,-166.041975
21.0,4.0,-281.32956
22.0,4.0,-365.062994
23.0,4.0,-425.746025
24.0,4.0,-451.497888
25.0,4.0,-462.607711
26.0,4.0,-489.524003
27.0,4.0,-499.80073
28.0,4.0,-560.592405
29.0,4.0,-604.303103
30.0,4.0,-595.064639
31.0,4.0,-523.189696
32.0,4.0,-456.554188
33.0,4.0,-382.369169
34.0,4.0,-306.310098
35.0,4.0,-221.287611
36.0,4.0,-90.977162
37.0,4.0,-51.472289
38.0,4.0,-113.640513
39.0,4.0,-224.767193
40.0,4.0,-303.360548
41.0,4.0,-400.709905
42.0,4.0,-448.120858
43.0,4.0,-485.691431
44.0,4.0,-553.552542
45.0,4.0,-597.524924
46.0,4.0,-644.268153
47.0,4.0,-698.786938
48.0,4.0,-698.32284
49.0,4.0,-644.140602
50.0,4.0,-713.918947
51.0,4.0,-823.828737
52.0,4.0,-845.953879
53.0,4.0,-729.854347
54.0,4.0,-627.308874
55.0,4.0,-619.234493
56.0,4.0,-601.726968
57.0,4.0,-590.501942
58.0,4.0,-615.68371
59.0,4.0,-604.621022
60.0,4.0,-508.897726
61.0,4.0,-405.035332
62.0,4.0,-320.227808
63.0,4.0,-314.581991
64.0,4.0,-230.046768
65.0,4.0,-70.775284
66.0,4.0,26.019993
67.0,4.0,60.625914
68.0,4.0,1.264026
69.0,4.0,-62.317488
70.0,4.0,-33.651305
71.0,4.0,84.564573
72.0,4.0,249.287608
73.0,4.0,490.751284
74.0,4.0,654.266912
75.0,4.0,613.284297
76.0,4.0,534.661096
77.0,4.0,302.086658
78.0,4.0,72.229645
79.0,4.0,47.628904
80.0,4.0,-93.747729
81.0,4.0,-244.209434
82.0,4.0,-317.371297
83.0,4.0,-277.359335
84.0,4.0,-386.881418
85.0,4.0,-516.746616
86.0,4.0,-448.180553
87.0,4.0,-381.213731
88.0,4.0,-446.236615
89.0,4.0,-448.585883
90.0,4.0,-315.959397
91.0,4.0,-347.344579
92.0,4.0,-471.466115
93.0,4.0,-437.21211
94.0,4.0,-368.862175
95.0,4.0,-379.247416
96.0,4.0,-411.714047
97.0,4.0,-271.464868
98.0,4.0,-197.695389
99.0,4.0,-309.031779
100.0,4.0,-516.903612
101.0,4.0,-617.272946
102.0,4.0,-489.553911
103.0,4.0,-275.892196
104.0,4.0,-181.268461
105.0,4.0,-286.269574
106.0,4.0,-524.934447
107.0,4.0,-653.510913
108.0,4.0,-685.88541
109.0,4.0,-633.861165
110.0,4.0,-574.766992
111.0,4.0,-531.170996
112.0,4.0,-436.763768
113.0,4.0,-411.123875
114.0,4.0,-508.14013
115.0,4.0,-610.731903
116.0,4.0,-635.125215
117.0,4.0,-619.655099
118.0,4.0,-563.706984
119.0,4.0,-353.954687
120.0,4.0,-189.371493
121.0,4.0,-242.091595
122.0,4.0,-368.578701
123.0,4.0,-257.463663
124.0,4.0,-64.045324
125.0,4.0,156.306054
126.0,4.0,264.597496
127.0,4.0,168.460431
128.0,4.0,110.573413
129.0,4.0,63.49319
130.0,4.0,94.930423
131.0,4.0,124.513422
132.0,4.0,114.887707
133.0,4.0,72.061716
134.0,4.0,-77.076593
135.0,4.0,-152.277462
136.0,4.0,-203.484901
137.0,4.0,-277.43574
138.0,4.0,-402.321168
139.0,4.0,-501.113312
140.0,4.0,-490.761051
141.0,4.0,-439.98711
142.0,4.0,-394.241503
143.0,4.0,-359.486608
144.0,4.0,-362.403101
145.0,4.0,-315.037502
146.0,4.0,-225.896658
147.0,4.0,-247.966392
148.0,4.0,-145.059879
149.0,4.0,138.983958
150.0,4.0,308.721222
151.0,4.0,247.147412
152.0,4.0,-32.550694
153.0,4.0,-293.557977
154.0,4.0,-466.442092
155.0,4.0,-522.751445
156.0,4.0,-596.03716
157.0,4.0,-748.350547
158.0,4.0,-877.000639
159.0,4.0,-917.421331
160.0,4.0,-876.725123
161.0,4.0,-756.201842
162.0,4.0,-662.79535
163.0,4.0,-635.513126
164.0,4.0,-706.281823
165.0,4.0,-733.495027
166.0,4.0,-657.671028
167.0,4.0,-417.891418
168.0,4.0,-160.95765
169.0,4.0,-59.30379
170.0,4.0,-55.322973
171.0,4.0,-72.974779
172.0,4.0,-214.435663
173.0,4.0,-350.789256
174.0,4.0,-361.26574
175.0,4.0,-407.626909
176.0,4.0,-463.89431
177.0,4.0,-465.241235
178.0,4.0,-411.69173
179.0,4.0,-379.916693
180.0,4.0,-419.837416
181.0,4.0,-438.852518
182.0,4.0,-437.642424
183.0,4.0,-469.087184
184.0,4.0,-405.810432
185.0,4.0,-344.510095
186.0,4.0,-305.814472
187.0,4.0,-227.899603
188.0,4.0,-282.285261
189.0,4.0,-444.473142
190.0,4.0,-483.277964
191.0,4.0,-373.847441
192.0,4.0,-279.528068
193.0,4.0,-274.675004
194.0,4.0,-271.441195
195.0,4.0,-327.995914
196.0,4.0,-349.476358
197.0,4.0,-181.248175
198.0,4.0,106.164234
199.0,4.0,254.150014
0.0,5.0,329.905243
1.0,5.0,403.358594
2.0,5.0,436.979619
3.0,5.0,511.678097
4.0,5.0,593.027145
5.0,5.0,682.357597
6.0,5.0,559.851026
7.0,5.0,340.85417
8.0,5.0,261.39798
9.0,5.0,206.006489
10.0,5.0,147.989264
